LAMMPS data file via write_data, version 19 Mar 2020, timestep = 0

2048 atoms
2 atom types

0.0000000000000000e+00 2.3103216000000000e+01 xlo xhi
0.0000000000000000e+00 2.3103216000000000e+01 ylo yhi
0.0000000000000000e+00 4.6206432000000000e+01 zlo zhi

Masses

1 58.71
2 26.982

Atoms # atomic

675 1 2.8879020000000000e+00 5.7758039999999999e+00 1.4439510000000000e+01 0 0 0
803 1 2.8879020000000000e+00 5.7758039999999999e+00 1.7327411999999999e+01 0 0 0
931 1 2.8879020000000000e+00 5.7758039999999999e+00 2.0215313999999999e+01 0 0 0
51 1 2.8879020000000000e+00 8.6637059999999995e+00 0.0000000000000000e+00 0 0 0
179 1 2.8879020000000000e+00 8.6637059999999995e+00 2.8879020000000000e+00 0 0 0
307 1 2.8879020000000000e+00 8.6637059999999995e+00 5.7758039999999999e+00 0 0 0
435 1 2.8879020000000000e+00 8.6637059999999995e+00 8.6637059999999995e+00 0 0 0
563 1 2.8879020000000000e+00 8.6637059999999995e+00 1.1551608000000000e+01 0 0 0
691 1 2.8879020000000000e+00 8.6637059999999995e+00 1.4439510000000000e+01 0 0 0
819 1 2.8879020000000000e+00 8.6637059999999995e+00 1.7327411999999999e+01 0 0 0
947 1 2.8879020000000000e+00 8.6637059999999995e+00 2.0215313999999999e+01 0 0 0
67 1 2.8879020000000000e+00 1.1551608000000000e+01 0.0000000000000000e+00 0 0 0
195 1 2.8879020000000000e+00 1.1551608000000000e+01 2.8879020000000000e+00 0 0 0
323 1 2.8879020000000000e+00 1.1551608000000000e+01 5.7758039999999999e+00 0 0 0
451 1 2.8879020000000000e+00 1.1551608000000000e+01 8.6637059999999995e+00 0 0 0
579 1 2.8879020000000000e+00 1.1551608000000000e+01 1.1551608000000000e+01 0 0 0
707 1 2.8879020000000000e+00 1.1551608000000000e+01 1.4439510000000000e+01 0 0 0
835 1 2.8879020000000000e+00 1.1551608000000000e+01 1.7327411999999999e+01 0 0 0
963 1 2.8879020000000000e+00 1.1551608000000000e+01 2.0215313999999999e+01 0 0 0
83 1 2.8879020000000000e+00 1.4439510000000000e+01 0.0000000000000000e+00 0 0 0
211 1 2.8879020000000000e+00 1.4439510000000000e+01 2.8879020000000000e+00 0 0 0
339 1 2.8879020000000000e+00 1.4439510000000000e+01 5.7758039999999999e+00 0 0 0
467 1 2.8879020000000000e+00 1.4439510000000000e+01 8.6637059999999995e+00 0 0 0
595 1 2.8879020000000000e+00 1.4439510000000000e+01 1.1551608000000000e+01 0 0 0
723 1 2.8879020000000000e+00 1.4439510000000000e+01 1.4439510000000000e+01 0 0 0
851 1 2.8879020000000000e+00 1.4439510000000000e+01 1.7327411999999999e+01 0 0 0
979 1 2.8879020000000000e+00 1.4439510000000000e+01 2.0215313999999999e+01 0 0 0
99 1 2.8879020000000000e+00 1.7327411999999999e+01 0.0000000000000000e+00 0 0 0
227 1 2.8879020000000000e+00 1.7327411999999999e+01 2.8879020000000000e+00 0 0 0
355 1 2.8879020000000000e+00 1.7327411999999999e+01 5.7758039999999999e+00 0 0 0
483 1 2.8879020000000000e+00 1.7327411999999999e+01 8.6637059999999995e+00 0 0 0
611 1 2.8879020000000000e+00 1.7327411999999999e+01 1.1551608000000000e+01 0 0 0
739 1 2.8879020000000000e+00 1.7327411999999999e+01 1.4439510000000000e+01 0 0 0
867 1 2.8879020000000000e+00 1.7327411999999999e+01 1.7327411999999999e+01 0 0 0
995 1 2.8879020000000000e+00 1.7327411999999999e+01 2.0215313999999999e+01 0 0 0
115 1 2.8879020000000000e+00 2.0215313999999999e+01 0.0000000000000000e+00 0 0 0
243 1 2.8879020000000000e+00 2.0215313999999999e+01 2.8879020000000000e+00 0 0 0
371 1 2.8879020000000000e+00 2.0215313999999999e+01 5.7758039999999999e+00 0 0 0
499 1 2.8879020000000000e+00 2.0215313999999999e+01 8.6637059999999995e+00 0 0 0
627 1 2.8879020000000000e+00 2.0215313999999999e+01 1.1551608000000000e+01 0 0 0
755 1 2.8879020000000000e+00 2.0215313999999999e+01 1.4439510000000000e+01 0 0 0
883 1 2.8879020000000000e+00 2.0215313999999999e+01 1.7327411999999999e+01 0 0 0
1011 1 2.8879020000000000e+00 2.0215313999999999e+01 2.0215313999999999e+01 0 0 0
5 1 5.7758039999999999e+00 0.0000000000000000e+00 0.0000000000000000e+00 0 0 0
133 1 5.7758039999999999e+00 0.0000000000000000e+00 2.8879020000000000e+00 0 0 0
261 1 5.7758039999999999e+00 0.0000000000000000e+00 5.7758039999999999e+00 0 0 0
389 1 5.7758039999999999e+00 0.0000000000000000e+00 8.6637059999999995e+00 0 0 0
517 1 5.7758039999999999e+00 0.0000000000000000e+00 1.1551608000000000e+01 0 0 0
645 1 5.7758039999999999e+00 0.0000000000000000e+00 1.4439510000000000e+01 0 0 0
773 1 5.7758039999999999e+00 0.0000000000000000e+00 1.7327411999999999e+01 0 0 0
901 1 5.7758039999999999e+00 0.0000000000000000e+00 2.0215313999999999e+01 0 0 0
21 1 5.7758039999999999e+00 2.8879020000000000e+00 0.0000000000000000e+00 0 0 0
149 1 5.7758039999999999e+00 2.8879020000000000e+00 2.8879020000000000e+00 0 0 0
277 1 5.7758039999999999e+00 2.8879020000000000e+00 5.7758039999999999e+00 0 0 0
405 1 5.7758039999999999e+00 2.8879020000000000e+00 8.6637059999999995e+00 0 0 0
533 1 5.7758039999999999e+00 2.8879020000000000e+00 1.1551608000000000e+01 0 0 0
661 1 5.7758039999999999e+00 2.8879020000000000e+00 1.4439510000000000e+01 0 0 0
789 1 5.7758039999999999e+00 2.8879020000000000e+00 1.7327411999999999e+01 0 0 0
917 1 5.7758039999999999e+00 2.8879020000000000e+00 2.0215313999999999e+01 0 0 0
37 1 5.7758039999999999e+00 5.7758039999999999e+00 0.0000000000000000e+00 0 0 0
165 1 5.7758039999999999e+00 5.7758039999999999e+00 2.8879020000000000e+00 0 0 0
293 1 5.7758039999999999e+00 5.7758039999999999e+00 5.7758039999999999e+00 0 0 0
421 1 5.7758039999999999e+00 5.7758039999999999e+00 8.6637059999999995e+00 0 0 0
549 1 5.7758039999999999e+00 5.7758039999999999e+00 1.1551608000000000e+01 0 0 0
677 1 5.7758039999999999e+00 5.7758039999999999e+00 1.4439510000000000e+01 0 0 0
805 1 5.7758039999999999e+00 5.7758039999999999e+00 1.7327411999999999e+01 0 0 0
933 1 5.7758039999999999e+00 5.7758039999999999e+00 2.0215313999999999e+01 0 0 0
53 1 5.7758039999999999e+00 8.6637059999999995e+00 0.0000000000000000e+00 0 0 0
181 1 5.7758039999999999e+00 8.6637059999999995e+00 2.8879020000000000e+00 0 0 0
309 1 5.7758039999999999e+00 8.6637059999999995e+00 5.7758039999999999e+00 0 0 0
437 1 5.7758039999999999e+00 8.6637059999999995e+00 8.6637059999999995e+00 0 0 0
565 1 5.7758039999999999e+00 8.6637059999999995e+00 1.1551608000000000e+01 0 0 0
693 1 5.7758039999999999e+00 8.6637059999999995e+00 1.4439510000000000e+01 0 0 0
821 1 5.7758039999999999e+00 8.6637059999999995e+00 1.7327411999999999e+01 0 0 0
949 1 5.7758039999999999e+00 8.6637059999999995e+00 2.0215313999999999e+01 0 0 0
69 1 5.7758039999999999e+00 1.1551608000000000e+01 0.0000000000000000e+00 0 0 0
197 1 5.7758039999999999e+00 1.1551608000000000e+01 2.8879020000000000e+00 0 0 0
325 1 5.7758039999999999e+00 1.1551608000000000e+01 5.7758039999999999e+00 0 0 0
453 1 5.7758039999999999e+00 1.1551608000000000e+01 8.6637059999999995e+00 0 0 0
581 1 5.7758039999999999e+00 1.1551608000000000e+01 1.1551608000000000e+01 0 0 0
709 1 5.7758039999999999e+00 1.1551608000000000e+01 1.4439510000000000e+01 0 0 0
837 1 5.7758039999999999e+00 1.1551608000000000e+01 1.7327411999999999e+01 0 0 0
965 1 5.7758039999999999e+00 1.1551608000000000e+01 2.0215313999999999e+01 0 0 0
85 1 5.7758039999999999e+00 1.4439510000000000e+01 0.0000000000000000e+00 0 0 0
213 1 5.7758039999999999e+00 1.4439510000000000e+01 2.8879020000000000e+00 0 0 0
341 1 5.7758039999999999e+00 1.4439510000000000e+01 5.7758039999999999e+00 0 0 0
469 1 5.7758039999999999e+00 1.4439510000000000e+01 8.6637059999999995e+00 0 0 0
597 1 5.7758039999999999e+00 1.4439510000000000e+01 1.1551608000000000e+01 0 0 0
725 1 5.7758039999999999e+00 1.4439510000000000e+01 1.4439510000000000e+01 0 0 0
853 1 5.7758039999999999e+00 1.4439510000000000e+01 1.7327411999999999e+01 0 0 0
981 1 5.7758039999999999e+00 1.4439510000000000e+01 2.0215313999999999e+01 0 0 0
101 1 5.7758039999999999e+00 1.7327411999999999e+01 0.0000000000000000e+00 0 0 0
229 1 5.7758039999999999e+00 1.7327411999999999e+01 2.8879020000000000e+00 0 0 0
357 1 5.7758039999999999e+00 1.7327411999999999e+01 5.7758039999999999e+00 0 0 0
485 1 5.7758039999999999e+00 1.7327411999999999e+01 8.6637059999999995e+00 0 0 0
613 1 5.7758039999999999e+00 1.7327411999999999e+01 1.1551608000000000e+01 0 0 0
741 1 5.7758039999999999e+00 1.7327411999999999e+01 1.4439510000000000e+01 0 0 0
869 1 5.7758039999999999e+00 1.7327411999999999e+01 1.7327411999999999e+01 0 0 0
997 1 5.7758039999999999e+00 1.7327411999999999e+01 2.0215313999999999e+01 0 0 0
117 1 5.7758039999999999e+00 2.0215313999999999e+01 0.0000000000000000e+00 0 0 0
245 1 5.7758039999999999e+00 2.0215313999999999e+01 2.8879020000000000e+00 0 0 0
373 1 5.7758039999999999e+00 2.0215313999999999e+01 5.7758039999999999e+00 0 0 0
501 1 5.7758039999999999e+00 2.0215313999999999e+01 8.6637059999999995e+00 0 0 0
629 1 5.7758039999999999e+00 2.0215313999999999e+01 1.1551608000000000e+01 0 0 0
757 1 5.7758039999999999e+00 2.0215313999999999e+01 1.4439510000000000e+01 0 0 0
885 1 5.7758039999999999e+00 2.0215313999999999e+01 1.7327411999999999e+01 0 0 0
1013 1 5.7758039999999999e+00 2.0215313999999999e+01 2.0215313999999999e+01 0 0 0
7 1 8.6637059999999995e+00 0.0000000000000000e+00 0.0000000000000000e+00 0 0 0
135 1 8.6637059999999995e+00 0.0000000000000000e+00 2.8879020000000000e+00 0 0 0
263 1 8.6637059999999995e+00 0.0000000000000000e+00 5.7758039999999999e+00 0 0 0
391 1 8.6637059999999995e+00 0.0000000000000000e+00 8.6637059999999995e+00 0 0 0
519 1 8.6637059999999995e+00 0.0000000000000000e+00 1.1551608000000000e+01 0 0 0
647 1 8.6637059999999995e+00 0.0000000000000000e+00 1.4439510000000000e+01 0 0 0
775 1 8.6637059999999995e+00 0.0000000000000000e+00 1.7327411999999999e+01 0 0 0
903 1 8.6637059999999995e+00 0.0000000000000000e+00 2.0215313999999999e+01 0 0 0
23 1 8.6637059999999995e+00 2.8879020000000000e+00 0.0000000000000000e+00 0 0 0
151 1 8.6637059999999995e+00 2.8879020000000000e+00 2.8879020000000000e+00 0 0 0
279 1 8.6637059999999995e+00 2.8879020000000000e+00 5.7758039999999999e+00 0 0 0
407 1 8.6637059999999995e+00 2.8879020000000000e+00 8.6637059999999995e+00 0 0 0
535 1 8.6637059999999995e+00 2.8879020000000000e+00 1.1551608000000000e+01 0 0 0
663 1 8.6637059999999995e+00 2.8879020000000000e+00 1.4439510000000000e+01 0 0 0
791 1 8.6637059999999995e+00 2.8879020000000000e+00 1.7327411999999999e+01 0 0 0
919 1 8.6637059999999995e+00 2.8879020000000000e+00 2.0215313999999999e+01 0 0 0
39 1 8.6637059999999995e+00 5.7758039999999999e+00 0.0000000000000000e+00 0 0 0
167 1 8.6637059999999995e+00 5.7758039999999999e+00 2.8879020000000000e+00 0 0 0
295 1 8.6637059999999995e+00 5.7758039999999999e+00 5.7758039999999999e+00 0 0 0
423 1 8.6637059999999995e+00 5.7758039999999999e+00 8.6637059999999995e+00 0 0 0
551 1 8.6637059999999995e+00 5.7758039999999999e+00 1.1551608000000000e+01 0 0 0
679 1 8.6637059999999995e+00 5.7758039999999999e+00 1.4439510000000000e+01 0 0 0
807 1 8.6637059999999995e+00 5.7758039999999999e+00 1.7327411999999999e+01 0 0 0
935 1 8.6637059999999995e+00 5.7758039999999999e+00 2.0215313999999999e+01 0 0 0
55 1 8.6637059999999995e+00 8.6637059999999995e+00 0.0000000000000000e+00 0 0 0
183 1 8.6637059999999995e+00 8.6637059999999995e+00 2.8879020000000000e+00 0 0 0
311 1 8.6637059999999995e+00 8.6637059999999995e+00 5.7758039999999999e+00 0 0 0
439 1 8.6637059999999995e+00 8.6637059999999995e+00 8.6637059999999995e+00 0 0 0
567 1 8.6637059999999995e+00 8.6637059999999995e+00 1.1551608000000000e+01 0 0 0
695 1 8.6637059999999995e+00 8.6637059999999995e+00 1.4439510000000000e+01 0 0 0
823 1 8.6637059999999995e+00 8.6637059999999995e+00 1.7327411999999999e+01 0 0 0
951 1 8.6637059999999995e+00 8.6637059999999995e+00 2.0215313999999999e+01 0 0 0
71 1 8.6637059999999995e+00 1.1551608000000000e+01 0.0000000000000000e+00 0 0 0
199 1 8.6637059999999995e+00 1.1551608000000000e+01 2.8879020000000000e+00 0 0 0
327 1 8.6637059999999995e+00 1.1551608000000000e+01 5.7758039999999999e+00 0 0 0
455 1 8.6637059999999995e+00 1.1551608000000000e+01 8.6637059999999995e+00 0 0 0
583 1 8.6637059999999995e+00 1.1551608000000000e+01 1.1551608000000000e+01 0 0 0
711 1 8.6637059999999995e+00 1.1551608000000000e+01 1.4439510000000000e+01 0 0 0
839 1 8.6637059999999995e+00 1.1551608000000000e+01 1.7327411999999999e+01 0 0 0
967 1 8.6637059999999995e+00 1.1551608000000000e+01 2.0215313999999999e+01 0 0 0
87 1 8.6637059999999995e+00 1.4439510000000000e+01 0.0000000000000000e+00 0 0 0
215 1 8.6637059999999995e+00 1.4439510000000000e+01 2.8879020000000000e+00 0 0 0
343 1 8.6637059999999995e+00 1.4439510000000000e+01 5.7758039999999999e+00 0 0 0
471 1 8.6637059999999995e+00 1.4439510000000000e+01 8.6637059999999995e+00 0 0 0
599 1 8.6637059999999995e+00 1.4439510000000000e+01 1.1551608000000000e+01 0 0 0
727 1 8.6637059999999995e+00 1.4439510000000000e+01 1.4439510000000000e+01 0 0 0
855 1 8.6637059999999995e+00 1.4439510000000000e+01 1.7327411999999999e+01 0 0 0
983 1 8.6637059999999995e+00 1.4439510000000000e+01 2.0215313999999999e+01 0 0 0
103 1 8.6637059999999995e+00 1.7327411999999999e+01 0.0000000000000000e+00 0 0 0
231 1 8.6637059999999995e+00 1.7327411999999999e+01 2.8879020000000000e+00 0 0 0
359 1 8.6637059999999995e+00 1.7327411999999999e+01 5.7758039999999999e+00 0 0 0
487 1 8.6637059999999995e+00 1.7327411999999999e+01 8.6637059999999995e+00 0 0 0
615 1 8.6637059999999995e+00 1.7327411999999999e+01 1.1551608000000000e+01 0 0 0
743 1 8.6637059999999995e+00 1.7327411999999999e+01 1.4439510000000000e+01 0 0 0
871 1 8.6637059999999995e+00 1.7327411999999999e+01 1.7327411999999999e+01 0 0 0
999 1 8.6637059999999995e+00 1.7327411999999999e+01 2.0215313999999999e+01 0 0 0
119 1 8.6637059999999995e+00 2.0215313999999999e+01 0.0000000000000000e+00 0 0 0
247 1 8.6637059999999995e+00 2.0215313999999999e+01 2.8879020000000000e+00 0 0 0
375 1 8.6637059999999995e+00 2.0215313999999999e+01 5.7758039999999999e+00 0 0 0
503 1 8.6637059999999995e+00 2.0215313999999999e+01 8.6637059999999995e+00 0 0 0
631 1 8.6637059999999995e+00 2.0215313999999999e+01 1.1551608000000000e+01 0 0 0
759 1 8.6637059999999995e+00 2.0215313999999999e+01 1.4439510000000000e+01 0 0 0
887 1 8.6637059999999995e+00 2.0215313999999999e+01 1.7327411999999999e+01 0 0 0
1015 1 8.6637059999999995e+00 2.0215313999999999e+01 2.0215313999999999e+01 0 0 0
9 1 1.1551608000000000e+01 0.0000000000000000e+00 0.0000000000000000e+00 0 0 0
137 1 1.1551608000000000e+01 0.0000000000000000e+00 2.8879020000000000e+00 0 0 0
265 1 1.1551608000000000e+01 0.0000000000000000e+00 5.7758039999999999e+00 0 0 0
393 1 1.1551608000000000e+01 0.0000000000000000e+00 8.6637059999999995e+00 0 0 0
521 1 1.1551608000000000e+01 0.0000000000000000e+00 1.1551608000000000e+01 0 0 0
649 1 1.1551608000000000e+01 0.0000000000000000e+00 1.4439510000000000e+01 0 0 0
777 1 1.1551608000000000e+01 0.0000000000000000e+00 1.7327411999999999e+01 0 0 0
905 1 1.1551608000000000e+01 0.0000000000000000e+00 2.0215313999999999e+01 0 0 0
25 1 1.1551608000000000e+01 2.8879020000000000e+00 0.0000000000000000e+00 0 0 0
153 1 1.1551608000000000e+01 2.8879020000000000e+00 2.8879020000000000e+00 0 0 0
281 1 1.1551608000000000e+01 2.8879020000000000e+00 5.7758039999999999e+00 0 0 0
409 1 1.1551608000000000e+01 2.8879020000000000e+00 8.6637059999999995e+00 0 0 0
537 1 1.1551608000000000e+01 2.8879020000000000e+00 1.1551608000000000e+01 0 0 0
665 1 1.1551608000000000e+01 2.8879020000000000e+00 1.4439510000000000e+01 0 0 0
793 1 1.1551608000000000e+01 2.8879020000000000e+00 1.7327411999999999e+01 0 0 0
921 1 1.1551608000000000e+01 2.8879020000000000e+00 2.0215313999999999e+01 0 0 0
41 1 1.1551608000000000e+01 5.7758039999999999e+00 0.0000000000000000e+00 0 0 0
169 1 1.1551608000000000e+01 5.7758039999999999e+00 2.8879020000000000e+00 0 0 0
297 1 1.1551608000000000e+01 5.7758039999999999e+00 5.7758039999999999e+00 0 0 0
425 1 1.1551608000000000e+01 5.7758039999999999e+00 8.6637059999999995e+00 0 0 0
553 1 1.1551608000000000e+01 5.7758039999999999e+00 1.1551608000000000e+01 0 0 0
681 1 1.1551608000000000e+01 5.7758039999999999e+00 1.4439510000000000e+01 0 0 0
809 1 1.1551608000000000e+01 5.7758039999999999e+00 1.7327411999999999e+01 0 0 0
937 1 1.1551608000000000e+01 5.7758039999999999e+00 2.0215313999999999e+01 0 0 0
57 1 1.1551608000000000e+01 8.6637059999999995e+00 0.0000000000000000e+00 0 0 0
185 1 1.1551608000000000e+01 8.6637059999999995e+00 2.8879020000000000e+00 0 0 0
313 1 1.1551608000000000e+01 8.6637059999999995e+00 5.7758039999999999e+00 0 0 0
441 1 1.1551608000000000e+01 8.6637059999999995e+00 8.6637059999999995e+00 0 0 0
569 1 1.1551608000000000e+01 8.6637059999999995e+00 1.1551608000000000e+01 0 0 0
697 1 1.1551608000000000e+01 8.6637059999999995e+00 1.4439510000000000e+01 0 0 0
825 1 1.1551608000000000e+01 8.6637059999999995e+00 1.7327411999999999e+01 0 0 0
953 1 1.1551608000000000e+01 8.6637059999999995e+00 2.0215313999999999e+01 0 0 0
73 1 1.1551608000000000e+01 1.1551608000000000e+01 0.0000000000000000e+00 0 0 0
201 1 1.1551608000000000e+01 1.1551608000000000e+01 2.8879020000000000e+00 0 0 0
329 1 1.1551608000000000e+01 1.1551608000000000e+01 5.7758039999999999e+00 0 0 0
457 1 1.1551608000000000e+01 1.1551608000000000e+01 8.6637059999999995e+00 0 0 0
585 1 1.1551608000000000e+01 1.1551608000000000e+01 1.1551608000000000e+01 0 0 0
713 1 1.1551608000000000e+01 1.1551608000000000e+01 1.4439510000000000e+01 0 0 0
841 1 1.1551608000000000e+01 1.1551608000000000e+01 1.7327411999999999e+01 0 0 0
969 1 1.1551608000000000e+01 1.1551608000000000e+01 2.0215313999999999e+01 0 0 0
89 1 1.1551608000000000e+01 1.4439510000000000e+01 0.0000000000000000e+00 0 0 0
