step temp press vol ke pe density
40000 2424.7286035998122316 -3186.0328849771840396 18086.023829010780901 429.6998768860211726 -5290.3032187946155318 7.4236693741700339189
41000 2428.364348095241894 2531.3923427148602059 18017.120565224100574 430.34418774198900337 -5288.5981116372640827 7.4520598734899330395
42000 2464.8760266848707943 -1738.7648485004081067 18030.952155665268947 436.8146289169613965 -5294.9680964356521145 7.4463433789186366241
43000 2373.069364786289043 -3105.6516897230198992 18059.428049264817673 420.54505084683438554 -5301.3585022311926878 7.4346020723177099754
44000 2411.0697455533404536 -2671.750006224907338 18031.955804161501874 427.27931335892827747 -5298.671036530224228 7.4459289196433449121
45000 2375.9056561555780718 -4748.9936441981662938 18066.658875664612424 421.04768609037751048 -5297.6024650998542711 7.4316265184365830621
46000 2374.7422810594739531 -1976.9532432627788694 18051.316095440484787 420.84151780629576933 -5293.3345520816255885 7.4379430557891677012
47000 2433.544475120881998 -365.08112082637899221 18004.569245816295734 431.26218736547963317 -5299.3935410462418076 7.4572548427469733667
48000 2422.7678214914635646 1671.2416498453260374 18017.391000346826331 429.35239559293665934 -5293.1101527267601341 7.4519480205181904964
49000 2367.7647625784661614 -3436.3592636081525598 17990.640358342578111 419.6049922719296319 -5311.3442914448878582 7.4630284706723006849
50000 2377.2006950775871701 -1296.1449469694323398 18036.06679641465962 421.27718726610657995 -5292.8671402295640291 7.4442317560404518417
51000 2489.6326483779716909 2436.8750438994884462 18014.593819066452852 441.20188993984288572 -5290.8684879857537453 7.4531051073620382397
52000 2398.9837994790837001 485.41090057835316429 18101.671701129631401 425.13749446321804726 -5273.8560589819617235 7.4172520315655727785
53000 2359.8114124767653266 -9223.4218446986797062 18171.915894872669014 418.19553409402948319 -5283.1407086086001073 7.3885803773624383339
54000 2403.6618933267864122 -837.02193720252603271 18023.899576643256296 425.96652594634349498 -5296.7295997705859918 7.4492570616586863963
55000 2478.619503312917459 3156.4222645434438164 18006.643432606062561 439.25018818173435875 -5283.0086506260631722 7.4563958409268593641
56000 2281.6808916856020915 7982.735135807430197 17947.997525107795809 404.34958238002707276 -5281.2201602013528827 7.4807599573217791189
57000 2454.1607648693816373 -254.77447695528346117 18017.669739617755113 434.91571673516858709 -5293.747079936632872 7.451832736433829929
58000 2276.4714111652042448 -5127.7772261793397774 18135.372417944694462 403.42638085762501987 -5278.3705860633308475 7.4034686526251762828
59000 2335.5029346348783292 -9162.0400676094050141 18250.790140569657524 413.88769117897584238 -5262.6142567811184563 7.3566492281054749469
60000 2447.0520986040996831 -4977.6986373239133172 18164.602816781465663 433.65594975981287007 -5271.9289834474075178 7.3915550234820255326
61000 2399.1174909072651644 -5689.6867035055583983 18087.936015607563604 425.16118667773844209 -5298.114189900115889 7.4228845725727712335
62000 2309.8321231256159081 -4621.2915510870043363 18094.393526714480686 409.33842140555964306 -5287.4129067337671586 7.4202355001127306977
63000 2422.3480487674078176 3571.3987215737902261 18013.965768412541365 429.27800529309899957 -5286.4546523541775969 7.4533649572805140693
64000 2531.2527712610194612 9908.4066216876344697 17906.385453774852067 448.57762743569099939 -5297.1378116488649539 7.4981442539891487442
65000 2409.0277974090631687 736.67077280921466809 18025.705834980733925 426.91744817331493778 -5288.9721489216071859 7.4485106119607484843
66000 2412.049707978699189 1341.4542860438041316 18114.065096209877083 427.45297804573260692 -5265.824859894317342 7.4121772493811919347
67000 2433.149000639129099 5824.2123780908532353 17951.226642819365225 431.19210309465915998 -5294.3229315101589236 7.4794142969413028865
68000 2363.9184584216400253 -2463.6788513846154274 18014.556594802554173 418.923366946851786 -5302.1557638531494376 7.4531205080381486283
69000 2381.5258503940790433 -3672.4924310170144963 18101.948487761364959 422.04367251490936042 -5280.6661226035876098 7.4171386185698429117
70000 2385.3684685474759135 -5487.5490385477305608 18173.277058606850915 422.72464462246119865 -5273.7851187614660375 7.3880269786757661876
