# Chunk-averaged data for fix 14 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
100000 53 1728
  1 -0.933041 36 0.0915152
  2 -0.0630407 13 0.0330472
  3 0.806959 59 0.149983
  4 1.67696 6 0.0152525
  5 2.54696 66 0.167778
  6 3.41696 1 0.00254209
  7 4.28696 69 0.175404
  8 5.15696 2 0.00508418
  9 6.02696 65 0.165236
  10 6.89696 7 0.0177946
  11 7.76696 53 0.134731
  12 8.63696 19 0.0482997
  13 9.50696 27 0.0686364
  14 10.377 45 0.114394
  15 11.247 8 0.0203367
  16 12.117 64 0.162694
  17 12.987 2 0.00508418
  18 13.857 69 0.175404
  19 14.727 1 0.00254209
  20 15.597 69 0.175404
  21 16.467 3 0.00762627
  22 17.337 58 0.147441
  23 18.207 14 0.0355893
  24 19.077 44 0.111852
  25 19.947 28 0.0711785
  26 20.817 21 0.0533839
  27 21.687 51 0.129647
  28 22.557 12 0.0305051
  29 23.427 60 0.152525
  30 24.297 3 0.00762627
  31 25.167 65 0.165236
  32 26.037 5 0.0127104
  33 26.907 68 0.172862
  34 27.777 3 0.00762627
  35 28.647 64 0.162694
  36 29.517 8 0.0203367
  37 30.387 59 0.149983
  38 31.257 13 0.0330472
  39 32.127 38 0.0965994
  40 32.997 34 0.086431
  41 33.867 13 0.0330472
  42 34.737 59 0.149983
  43 35.607 4 0.0101684
  44 36.477 68 0.172862
  45 37.347 2 0.00508418
  46 38.217 67 0.17032
  47 39.087 3 0.00762627
  48 39.957 62 0.15761
  49 40.827 10 0.0254209
  50 41.697 52 0.132189
  51 42.567 20 0.0508418
  52 43.437 33 0.083889
  53 44.307 3 0.00762627
