step temp press pressGiga vol ke pe density
150000 2112.5944115884058192 -2333.3262575462681525 -0.233332625754627 25326.711078941632877 558.98301015471520259 -8320.598116181918158 7.9133206744799879928
151000 2047.9249152951765609 -1699.563757403286445 -0.169956375740329 25366.367704999534908 541.87175136084238147 -8307.0066459001918702 7.9009493486948514374
152000 2043.2422371094539812 21.869973799267803827 0.00218699737992678 25309.075136032097362 540.632735706212884 -8313.7730111352393578 7.9188348574712623673
153000 2080.0390485276498111 6276.1236755973768595 0.627612367559738 25201.613386915225419 550.36900704055449296 -8317.0113053319764731 7.9526014196229279918
154000 2068.5038810430578451 -8390.4191826122623752 -0.839041918261226 25405.044102464144089 547.31685343842127622 -8324.7829573154158425 7.8889210185677560716
155000 2054.2146556763891567 1471.6516449127063879 0.147165164491271 25277.429867353661393 543.53598846764157315 -8314.4862043576322321 7.9287485891283120409
156000 2169.5120299186773991 4350.9206446312464323 0.435092064463125 25214.427461584116827 574.04315679269222983 -8324.9641987004415569 7.9485598752111723542
157000 2001.1652805109263227 3653.3609355983635396 0.365336093559836 25176.921255498080427 529.49936162902304204 -8332.0122326569162396 7.9604008911059080944
158000 2069.9769802466580586 -635.71414363223459532 -0.0635714143632235 25315.71914358497088 547.70662888351762376 -8313.9501683685994067 7.9167565914617288314
159000 2138.4410931899424213 2345.5110129081299419 0.234551101290813 25300.976619705117628 565.82192623102650941 -8307.2347680489165214 7.9213695743854675158
160000 2087.2943055048981478 3168.2788749360538532 0.316827887493605 25267.294656689438852 552.28871551007512153 -8312.9134681627674581 7.931928966701231154
161000 2087.9360076734496943 -3675.8928132942487537 -0.367589281329425 25479.07332897024753 552.45850702700431611 -8284.044509987515994 7.8659998269909694457
162000 2099.2208763505705065 -6472.6302264088299125 -0.647263022640883 25329.901329365726269 555.44443268681652626 -8339.2597895326707658 7.9123240075640977054
163000 2117.8832383250260136 4167.4704133270151942 0.416747041332702 25248.922180187008053 560.38240999843617374 -8315.3926449159698677 7.937700665687812851
164000 2078.1517404319688467 -4559.295347605585448 -0.455929534760559 25459.925177216020529 549.8696337795886393 -8290.1819501310201304 7.8719157657589571286
165000 2092.1265032938172226 -2398.4433911626992995 -0.23984433911627 25387.229383467994921 553.5672933813864347 -8305.2122857707545336 7.8944568298611343948
166000 2051.9631495526209619 771.68083003998435743 0.0771680830039984 25252.110375561485853 542.94025004121101574 -8329.2671172156005923 7.9366984943773770667
167000 2100.0669118616133346 -2496.6580190618301458 -0.249665801906183 25343.300304848460655 555.66828989010468831 -8319.3859550582365046 7.9081407704121273738
168000 2105.7462039714337152 -5300.6847666787280104 -0.530068476667873 25392.235463849330699 557.17100512104605059 -8312.7775766550275875 7.8929004373365954095
169000 2122.1989261826965958 4181.0957623261974732 0.41810957623262 25206.861042658452789 561.52432165754873949 -8332.130445105391118 7.9509458182196963705
170000 2061.4719317282729207 -2023.3791524925552494 -0.202337915249256 25327.356796732401563 545.45623117525883572 -8320.8880367991332605 7.9131189253600711098
171000 2090.4763676668048902 136.4821902468135022 0.0136482190246814 25351.283554494402779 553.13067489234231289 -8303.1585109436291532 7.9056504561891900451
172000 2126.2296417136008131 1619.7988561680574549 0.161979885616806 25290.04823758436396 562.590830916582604 -8318.5007273054197867 7.9247925711633051549
173000 2025.8689126332787964 -4553.2651548589037702 -0.45532651548589 25398.365979947684536 536.03583193764461612 -8302.6486345101893676 7.8909952929965232471
174000 2109.7990302835123657 2639.3820112993794282 0.263938201129938 25268.803226309410093 558.2433647936518355 -8317.2561606067611137 7.9314554236149295008
175000 2126.2197464570590455 4476.2826481453430461 0.447628264814534 25300.527279066973279 562.58821267606390393 -8300.0482696491017123 7.9215102589340649075
176000 2014.9605993247268998 4132.8010778393063447 0.413280107783931 25299.896465307378094 533.14954114018837572 -8293.6972495313966647 7.9217077695315873953
177000 2188.3732924289242874 -2122.9077171447697765 -0.212290771714477 25395.748126484340901 579.03376229437446909 -8308.0703322459485207 7.8918087153558138525
178000 2063.4954201979585378 6459.0353259157327557 0.645903532591573 25154.729595323169633 545.9916371526645662 -8327.113331516404287 7.9674236066855783633
179000 2052.1853027039351218 963.12975139986838258 0.0963129751399868 25227.219131741538149 542.99903076909504307 -8336.1417244769727404 7.944529492170566698
180000 2100.9970913216939152 -7521.5949102283484535 -0.752159491022835 25390.73860779403185 555.91441120507545293 -8328.3532611226364679 7.8933657462035800023
181000 2134.2493521609198979 -882.17890907765468 -0.0882178909077655 25395.969317478626181 564.7128103470976157 -8294.0882675470656977 7.8917399801563554718
182000 2150.8617548739835001 -11226.123572177066308 -1.12261235721771 25445.247637133958051 569.10837762849962473 -8328.3324958906123356 7.8764565099019190342
183000 2140.7226965495597142 2881.6032699699198929 0.288160326996992 25256.161372670903802 566.42562825113122926 -8325.5154792689354508 7.9354254765903657898
184000 2119.9484719691236023 2805.3634829897537202 0.280536348298975 25261.990340690885205 560.92886156183988078 -8317.1004058015696501 7.9335944513740557227
185000 2097.6604685007878288 361.39719632582932718 0.0361397196325829 25205.662320893705328 555.03155576536107674 -8344.4685208975861315 7.9513239464228471221
186000 2117.6347523156800889 6075.1135375159010437 0.60751135375159 25197.879424274109624 560.31666171437200319 -8322.6512937450024765 7.9537798805600790075
187000 2029.5752782914405543 2700.5967884672845685 0.270059678846728 25340.665360761700867 537.016519674471283 -8290.8387223389581777 7.9089630656622160743
188000 2111.1837533398083906 -669.48853048393664267 -0.0669488530483937 25260.865528080623335 558.60975630637813083 -8334.1486985097253637 7.9339477174596408915
189000 2145.9684641221019774 -8521.9903040292992955 -0.85219903040293 25452.719630702773429 567.81363483307950446 -8321.2251431491586118 7.8741442684895694981
190000 2060.5008076311364675 -2154.5262039017284224 -0.215452620390173 25288.441435463351809 545.19927609288549775 -8328.6054822030218929 7.9252961045085452696
191000 2144.6199314495765975 4225.4619970062585708 0.422546199700626 25328.9312141352857 567.45681913365069704 -8291.5527158550448803 7.91262705493562013
192000 2145.9945732009618951 -7669.7354207006583238 -0.766973542070066 25485.022971356029302 567.82054317829397405 -8306.1494401481340901 7.8641634587824800207
193000 2128.5784586271170156 -2040.1817839955936051 -0.204018178399559 25354.123346484189824 563.21231734171817607 -8313.4229770818656107 7.9047649827483326135
194000 2084.5887777584039213 -1650.882952424881978 -0.165088295242488 25312.733950387784716 551.572844997734137 -8320.551422663140329 7.9176902341084272052
195000 2149.2240437993532396 4915.979059336354112 0.491597905933635 25265.335908608667523 568.67504662031410589 -8308.7667105804994208 7.9325439061066100876
196000 2070.9232964627876754 -2375.0417725453266939 -0.237504177254533 25394.535925854281231 547.95701991179487322 -8295.0257183080248069 7.8921854285009169772
197000 2109.4108088440862048 -886.01496871360973273 -0.088601496871361 25203.752349209171371 558.14064314124823341 -8353.0044671095820377 7.9519265076360268196
198000 2097.0985710335958174 3470.0952655452947511 0.347009526554529 25281.914475721947383 554.8828802146323369 -8306.138832149319569 7.9273421555962713114
199000 2118.7285258982083178 -1772.3364110148675081 -0.177233641101487 25352.603453823652671 560.60606930071958232 -8312.2291157348299748 7.9052388746822490617
200000 2135.2508114643201225 191.04810254542985604 0.019104810254543 25394.783798915297666 564.97779198905004705 -8294.5095471717359032 7.8921083945645085223
