step temp press vol ke pe density
40000 1381.3874228525178296 -7401.3045775977088852 16892.667039451251185 244.8034821919361832 -5584.4146736697548477 7.9481032146300032437
41000 1376.9735538848078704 -1890.0342482872913479 16893.271415279145003 244.02127549498868575 -5568.4426637166088767 7.9478188622779661898
42000 1385.8728724669831536 -795.20788659803349674 16914.369634624283208 245.59837410035547123 -5559.8112579965254554 7.9379051126500463909
43000 1434.8163667761396027 1910.9061515367716311 16809.776972925523296 254.27192768808197343 -5582.095714892822798 7.9872958110145448885
44000 1405.5833654912939892 -2973.4373216647231857 16903.200271037290804 249.09138210683298098 -5568.2898386770557408 7.9431503530128519941
45000 1350.7956482644644893 268.12419037330863603 16864.269800929730991 239.38214070460620064 -5570.350447371849441 7.9614867874406725079
46000 1418.920501340131068 960.29862590716129489 16844.736359532751521 251.45493142272303544 -5573.0362851599984424 7.9707190622757302378
47000 1383.8890020518099391 6475.142569439763065 16800.007408980993205 245.24680119776661513 -5570.4637995955272345 7.9919405945119539325
48000 1342.9042250965137555 -12935.058409318955455 17017.254468858427572 237.98365694906766521 -5566.0656279564209399 7.8899132316344617877
49000 1390.3736514591107607 82.981738093211447449 16920.016969009000604 246.3959826145360239 -5558.6715113517657301 7.9352557060585873216
50000 1439.1352499742638429 3404.2045613000254889 16831.417347132824943 255.0373014192961989 -5571.4913501945684402 7.9770264399514942966
51000 1402.4751858241620539 1636.6238971464210863 16830.819513980473857 248.54056399946895795 -5576.5410691381366632 7.977309785088611882
52000 1387.7584405933057496 4157.4289719638973111 16842.45468897381943 245.93252629806457321 -5562.1895459427742026 7.9717988665770480594
53000 1397.8056544017651959 4633.1488494337709199 16804.343929618804395 247.71304991218494251 -5574.525794836697969 7.9898781982964628412
54000 1410.3280294435530777 273.13360741443068491 16858.275328853051178 249.93221085489344091 -5572.424090001897639 7.9643177359988852615
55000 1383.7155405207586227 36.689345237753471451 16863.12383617717569 245.21606109826575448 -5571.291391797549295 7.9620278249924911762
56000 1372.766347988626876 1397.1000417672200911 16813.669334475958749 243.27569273041075348 -5580.7119880601931072 7.9854467534121686967
57000 1416.6447689891126629 1977.7871639397910712 16824.680152831992018 251.05163601489618941 -5576.7925399832565745 7.9802207221952370375
58000 1399.2429873906623925 1463.9351461619423844 16829.564347815765359 247.96776782472014133 -5576.2826163830141013 7.9779047410316596967
59000 1378.7324616181756483 -8675.8951496438767208 16901.99694490202819 244.33298148771703495 -5587.9298361338496761 7.943715860180274646
60000 1409.3539749783660682 -3268.7773274817886886 16957.010628281066602 249.75959315114312176 -5555.5650133962681139 7.9179440376129086587
61000 1415.0699877943270621 4879.1744774867047454 16763.31654074643302 250.77256012800430085 -5586.6764857103398754 8.0094330303660949966
62000 1377.6437027274248521 2379.9763214785848504 16791.554299621166138 244.14003636362375005 -5581.8503997967090982 7.995963852075679057
63000 1450.0833556214774944 -4374.6428173736539975 16910.024414792125754 256.9774771741244308 -5570.2279892574524638 7.9399448461167283497
64000 1457.3202386145906075 1647.8026639125350812 16820.71331108290542 258.25996616137126694 -5579.1985873990633991 7.9821027037820027061
65000 1362.411276740570429 1396.9817764088186323 16820.166505112851155 241.44061195731725888 -5577.8398190902762508 7.9823621935683073403
66000 1444.7857660312913595 -7433.4118238794690114 16952.133849314537656 256.03866134487401496 -5572.6532904173382121 7.9202218666628683152
67000 1423.7070944424003756 -10249.146276701609168 16943.998519620876323 252.30319067272526468 -5577.8077552193581141 7.9240246063796853093
68000 1402.0717327190025117 683.91811535871204342 16841.416026298637007 248.46906579164519258 -5576.1551444886545141 7.9722905122868770178
69000 1388.8542634831458145 -499.72795599431384517 16880.791831790833385 246.12672327341022083 -5566.8043927882836215 7.9536945030672203671
70000 1457.5193327040803979 288.90516838754928131 16857.974019712230074 258.29524875160240072 -5573.8293631334199745 7.9644600853542373287
