# Chunk-averaged data for fix 14 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
250000 51 864
  1 0.11674 29 0.134344
  2 0.81674 4 0.0185302
  3 1.51674 32 0.148241
  4 2.21674 4 0.0185302
  5 2.91674 32 0.148241
  6 3.61674 7 0.0324278
  7 4.31674 29 0.134344
  8 5.01674 2 0.00926509
  9 5.71674 34 0.157507
  10 6.41674 3 0.0138976
  11 7.11674 33 0.152874
  12 7.81674 7 0.0324278
  13 8.51674 29 0.134344
  14 9.21674 4 0.0185302
  15 9.91674 31 0.143609
  16 10.6167 1 0.00463255
  17 11.3167 35 0.162139
  18 12.0167 1 0.00463255
  19 12.7167 32 0.148241
  20 13.4167 4 0.0185302
  21 14.1167 33 0.152874
  22 14.8167 4 0.0185302
  23 15.5167 32 0.148241
  24 16.2167 4 0.0185302
  25 16.9167 27 0.125079
  26 17.6167 8 0.0370604
  27 18.3167 21 0.0972835
  28 19.0167 16 0.0741207
  29 19.7167 17 0.0787533
  30 20.4167 17 0.0787533
  31 21.1167 13 0.0602231
  32 21.8167 23 0.106549
  33 22.5167 7 0.0324278
  34 23.2167 28 0.129711
  35 23.9167 6 0.0277953
  36 24.6167 22 0.101916
  37 25.3167 12 0.0555905
  38 26.0167 19 0.0880184
  39 26.7167 14 0.0648556
  40 27.4167 21 0.0972835
  41 28.1167 16 0.0741207
  42 28.8167 20 0.0926509
  43 29.5167 15 0.0694882
  44 30.2167 9 0.0416929
  45 30.9167 28 0.129711
  46 31.6167 9 0.0416929
  47 32.3167 27 0.125079
  48 33.0167 4 0.0185302
  49 33.7167 32 0.148241
  50 34.4167 4 0.0185302
  51 35.1167 3 0.0138976
