step temp press pressGiga vol ke pe density
250000 2837.0477417595170664 152654.20492326191743 15.2654204923262 24275.131355074790918 750.67011345968819569 -7941.0674738481066015 8.2561195433316303394
251000 2722.3078289841123478 150251.07225295918761 15.0251072252959 24279.338885318076791 720.31044693957198888 -7947.6260521318818064 8.2546887847415852946
252000 2725.5118950421997397 146406.57628073042724 14.640657628073 24334.496796267416357 721.15822845412094466 -7943.4558311158707511 8.2359782524172384655
253000 2831.9225315215944647 155198.45885721166269 15.5198458857212 24216.412743034125015 749.31400580799959243 -7944.4571966854828133 8.2761385232511752719
254000 2865.1639785626962293 148534.65336355668842 14.8534653363557 24305.901137890348764 758.10954366751832367 -7952.1463940518469826 8.2456678014354380934
255000 2748.0708862039336964 139883.08090001955861 13.988308090002 24326.39088242746584 727.12723637938495358 -7980.2721770351008672 8.2387226023877886405
256000 2812.0271094025256389 149990.1815674630343 14.9990181567463 24273.079047654704482 744.04976631015188104 -7954.2038357387100405 8.2568176045609700253
257000 2871.4891790150904853 149644.23442659125431 14.9644234426591 24310.687496626644133 759.78316335017802885 -7948.0675871776220447 8.2440443704187913454
258000 2807.6559720688387642 148534.12810358204297 14.8534128103582 24272.449007845734741 742.89318296827570975 -7958.7922969731234843 8.2570319267245313455
259000 2790.8535302591844811 151731.42770259926328 15.1731427702599 24236.480623321796884 738.44733219389627266 -7960.1366687041700061 8.269285855171595756
260000 2702.5756846521444459 144752.48988912030472 14.475248988912 24252.284966351868206 715.08941001218670408 -7975.7273511089706517 8.263897058592215572
261000 2761.4926916430140409 151354.92632256259094 15.1354926322563 24258.683507289824774 730.67858592612890334 -7950.1804118327754622 8.2617173490617883402
262000 2834.2877616231749016 145947.15606934425887 14.5947156069344 24292.524091283565213 749.93983508911355784 -7970.6833319289262363 8.2502084033946818664
263000 2786.0367300075840831 137517.94677907213918 13.7517946779072 24430.379691530750279 737.17282844192948232 -7957.0037301889733499 8.2036541768138864228
264000 2873.4151819015328329 153525.85890187733457 15.3525858901877 24207.483365332696849 760.29277507930339652 -7961.3075223643973004 8.2791913299253838687
265000 2805.3230753951552288 153817.45555539842462 15.3817455555398 24283.696798396209488 742.2759089672264281 -7933.2721215489091264 8.2532074116001901132
266000 2796.6867383325511582 149777.3626279682212 14.9777362627968 24286.100716522778384 739.99077289875810948 -7949.4029618723534441 8.2523904819855662396
267000 2856.3540237601137051 143166.14293026487576 14.3166142930265 24336.032360495337343 755.77846912341215102 -7962.7021881382443098 8.2354585755282947446
268000 2827.752935546909157 163270.07560243786429 16.3270075602438 24128.981644449508167 748.21074940616790627 -7934.2532753137902546 8.3061270198147170163
269000 2846.0440891425673726 155543.94348298833938 15.5543943482988 24266.449173764205625 753.05050664495365709 -7928.5331121422514116 8.2590734623942747561
270000 2766.2430695666494103 141690.33416886650957 14.1690334168867 24428.347028868771304 731.93551462789969264 -7939.5302241388835682 8.2043367961297697377
271000 2782.4256364536745423 154991.29343727970263 15.499129343728 24225.299699362032698 736.21734927676538973 -7942.674663836021864 8.2731024542434603575
272000 2783.5919935097876987 148716.47292042526533 14.8716472920425 24373.154981643467181 736.52596212481853399 -7926.4358755123575975 8.2229151929046366831
273000 2695.2265810844032785 145571.21531202030019 14.557121531202 24308.411612047810195 713.14487015555334892 -7953.8012904875258755 8.2448162223089642708
274000 2862.3797974090011849 150791.65692127612419 15.0791656921276 24262.98496921611877 757.37286181624983783 -7953.4644984504730019 8.2602526709660022419
275000 2824.1725045237840277 142994.36188269540435 14.2994361882695 24384.028847811907326 747.26338340918368885 -7947.93177123609712 8.2192482484517679353
276000 2758.6662698571039982 140966.36897471413249 14.0966368974714 24421.956648689909343 729.93072739294882467 -7947.3558446067527257 8.20648358690484514
277000 2839.5496526527226706 152671.01481216817047 15.2671014812168 24255.881799209990277 751.33210786550102966 -7945.5029565424911198 8.2626716297777722531
278000 2817.4863779614088344 155493.79266515155905 15.5493792665152 24256.967181466839975 745.49426429592153909 -7934.4049111820977487 8.2623019150845031788
279000 2716.2700069003371937 147431.6269745832542 14.7431626974583 24256.313880752179102 718.71286628487848702 -7966.6910988304589409 8.2625244455057540449
280000 2813.34802737038126 145055.57396038793377 14.5055573960388 24362.666801118331932 744.39927528252690081 -7945.3668877091258764 8.2264551756039896446
281000 2731.9458904056568826 151245.70627531190985 15.1245706275312 24234.772099926351075 722.86063478250025582 -7952.4111249025481811 8.2698688302575149578
282000 2852.2235614139985955 148652.33808001622674 14.8652338080016 24330.492821125684713 754.68556730425700607 -7949.1782561380041443 8.2373336155178940032
283000 2790.9941238359574527 157800.93611424707342 15.7800936114247 24147.675215540515637 738.48453262400335007 -7948.6927292115396995 8.2996969525494463937
284000 2742.8140207816868497 144972.66347505879821 14.4972663475059 24336.403822056920035 725.7362933561587397 -7958.9648742970166495 8.2353328726378762781
285000 2802.8269698767276168 142860.25310536698089 14.2860253105367 24390.084929415847 741.61545063755329465 -7952.0441927393258084 8.2172074011870002153
286000 2836.7357211692155943 143601.13006452834816 14.3601130064528 24395.856671142009873 750.58755421034049959 -7944.5232333388221377 8.2152633170144575558
287000 2757.1964494230742275 144214.15602089709137 14.4214156020897 24319.472894678816374 729.54181949558142151 -7968.0673231931696137 8.2410662132988754536
288000 2841.8786001817593387 150999.01286423753481 15.0999012864238 24285.784496725966164 751.94833694058149831 -7946.372265061685539 8.2524979345260334185
