step temp press vol ke pe density
150000 905.7221336696494518 -173.05530667912202603 15855.773044629935612 160.50814460347999102 -5840.7875717063016054 8.4678722899234362131
151000 875.23282927086575 2596.728232779029895 15849.239631361344436 155.10496243824823637 -5834.1273174575371741 8.4713629374536978389
152000 854.57486937594910614 -4842.1825129077778911 15900.211208496624749 151.44404846610990489 -5837.4712114642497909 8.444206145399473229
153000 893.860885825421974 5730.9133537589532352 15785.857255223363609 158.40614575263444408 -5846.3900731276135048 8.5053766183974648385
154000 901.69661516155542813 -2287.4680717359715345 15884.934336120857552 159.79475968907664196 -5837.5927549303123669 8.4523271144175584624
155000 926.3371889115318254 808.25517568964085058 15838.19010212516514 164.16145519926550378 -5843.681346355300775 8.4772729923175500488
156000 894.35979546833584664 -4558.0941241263453776 15892.206019384631873 158.49456035368260132 -5840.3572676781986956 8.4484596434356884487
157000 943.8754461140777039 9488.2961601287370286 15784.573013592169445 167.26950900353082829 -5837.8867213887933758 8.5060686205652107361
158000 879.25008273840137463 -4617.5919989311050813 15917.430041895848262 155.81688265804405091 -5832.8564773993448398 8.4350715439956260866
159000 938.15765731698286345 2627.3173245061607304 15850.007556971018857 166.25622729500298647 -5835.7294737773736415 8.4709525037977417838
160000 890.07319116392898195 -3118.325419967588914 15858.676870905974283 157.73490694788364408 -5845.127605558972391 8.4663217677545450357
161000 885.76779905451087416 4585.6663125558097818 15799.74641435216472 156.97192404884233952 -5843.6752171111747884 8.4978997560349149865
162000 893.68149755003014434 -10896.613096288077941 15953.02584451336952 158.37435534123076764 -5839.6661538962544 8.4162504661216761548
163000 895.95590219879875349 3877.5368511422375377 15819.878641295252237 158.77741545942870971 -5839.599522280961537 8.4870854097110743908
164000 888.94775482948955414 -1817.8393556549972345 15879.603673602037816 157.53546200644413489 -5838.5855533093363192 8.4551644965255583486
165000 924.84857893509467885 -564.04404956172311358 15875.830931940985465 163.89765020160237441 -5837.5928117455978281 8.4571737867153977675
166000 916.1360798993920298 1385.2200431597618717 15857.270652666098613 162.35365894523951624 -5837.8540972674618388 8.4670725587547899238
167000 905.25509739232927586 -1587.6057784356219145 15857.449542474723785 160.42537846191351036 -5843.2886155024907566 8.4669770406838935628
168000 899.71404064585897231 3290.9094242568571644 15869.922409811541002 159.44341644016731152 -5827.8983974607717755 8.4603224724607333229
169000 888.43744709280360894 -1148.7814321162145461 15852.809010096829297 157.44502748469915332 -5843.4025027203815625 8.4694555466114636033
170000 891.87850631857406825 918.03130326234020231 15847.863876228910158 158.05483706234667807 -5840.0526766772363771 8.4720983375764475909
171000 906.77166208378434931 -3233.3095197016646125 15869.269728341956579 160.69413747281498672 -5845.7159460272559954 8.4606704340115186369
172000 945.98093518368852983 4420.9330024011751448 15813.682232930186728 167.6426346360875641 -5840.7829785812155023 8.4904109759045223171
173000 873.56089835218779172 -5010.7212494933419293 15887.210542097536745 154.8086700990349982 -5842.1362445199411013 8.4511161253994604436
174000 916.06865308294118222 3278.9052927436719074 15816.695354554316509 162.34170985754172989 -5843.1667768204079039 8.4887935305193913393
175000 912.90386016445143014 -3898.4293213435057623 15909.351388194138053 161.78085899554181992 -5834.1436046725793858 8.4393548123885580026
176000 893.61250503217593177 2782.4025373156637215 15833.762821086671465 158.3621287867273395 -5838.8807688091110322 8.4796433240195643322
177000 851.0101222647783743 -796.34438787896851863 15848.145487420368227 150.81231945836620412 -5840.5681857814761315 8.4719477939239489217
178000 939.47131671606643977 2179.0092328817190719 15827.19381476244962 166.48902831084382115 -5843.8542148106171226 8.4831627622266516653
179000 887.2193864758781956 -4471.9667049910931382 15880.445795897192511 157.22916807001848838 -5845.1803922296403471 8.4547161286004239855
180000 916.16078519010739001 5283.5266133008826728 15812.109425286116675 162.35803710960936996 -5839.8550988201495784 8.4912555047984881185
181000 889.8146265975743745 -2311.4344377758302471 15893.186809955492208 157.68908525791607644 -5833.8721002784941447 8.4479382772895750264
182000 890.09715648892358786 1416.6493516935565822 15842.98995225548606 157.73915397874080213 -5839.8178412203678818 8.4747046867136468506
183000 881.28894116682840831 -1500.5936988470382403 15871.702476350586949 156.17820029762751233 -5839.0257120229489374 8.459373617921329469
184000 912.90174782375515861 -717.59858939019045465 15881.946223461560294 161.78048465569372638 -5834.0784316378412768 8.4539173795711946013
185000 883.60839761083730082 543.9162146544809957 15854.964861578451746 156.58924429939884249 -5838.5515044647345348 8.4683039270116662323
186000 922.62084847761911988 7811.0156796713918084 15772.702408423196175 163.50286148096316197 -5843.6302418236055018 8.5124703252015070376
187000 877.09330632685885121 -9042.3249178204205236 15923.360669069697906 155.43466810539905509 -5842.4708984072076419 8.4319299167002430551
188000 897.07032503628863651 4428.3995665997008473 15830.887511294577052 158.9749086367506834 -5835.6335918018039592 8.481183452547774948
189000 883.07690893991093617 -251.84690071739001382 15838.987630684669057 156.49505618443853905 -5844.3533144226985314 8.4768461426049466212
190000 928.06466444838088137 120.3891875050854452 15865.741208815297796 164.46759091458045532 -5839.3039341599160252 8.4625520757477676881
191000 895.09988034660170797 -119.05584938808715378 15836.459044002944211 158.62571498294869343 -5847.1874756122761028 8.4781996295302537447
192000 923.30336241696863908 1244.8372935888796746 15852.030523276616805 163.62381363836175296 -5837.4800025493914291 8.4698714781546016184
193000 928.2353247166068968 841.66848242927471802 15832.604945026656424 164.49783458644424172 -5844.7036014775903823 8.480263460506039408
194000 894.25281362559564968 -3330.5375998020858788 15894.723075266565502 158.47560149594229983 -5835.8821029628788892 8.4471217626221566377
195000 885.13112981998210671 1543.8419998584399764 15848.615565752812472 156.85909629101081464 -5837.4960250114017981 8.4716965114649234181
196000 892.67426967185792819 -1764.6176009468410939 15863.884605959205146 158.1958587892438004 -5840.2641033570862419 8.4635424761915380998
197000 921.34387121175313951 1638.3125785965701198 15834.95063903301525 163.27656111352646917 -5843.2929841227005454 8.4790072454646985278
198000 873.92984043973990538 -3511.6842944262666606 15878.633963992537247 154.87405241413773638 -5842.1202727498612148 8.4556808541845853711
199000 913.17148162237072029 5916.519503085971337 15811.675910783302243 161.8282857085146702 -5837.1478099517498777 8.4914883126570099847
200000 909.93070479801065176 -4608.4782707908325392 15888.067800219219862 161.25396930857812094 -5842.1261051502460759 8.4506601361610655943
