step temp press pressGiga vol ke pe density
250000 2814.0469061786311613 200618.3265107262705 20.0618326510726 22768.995709197773976 744.58419548198685334 -8248.4403090720843466 8.8022497328072439871
251000 2800.6978432137907475 199451.44053193030413 19.945144053193 22841.611467697868648 741.05209326780891388 -8221.8924816833932709 8.774266503963737307
252000 2781.6270645567433348 197365.05502622245695 19.7365055026222 22836.95049603948064 736.00605073298299885 -8230.6054294892182952 8.7760573125703960073
253000 2821.9234174306525347 195806.00327622028999 19.580600327622 22887.609497232788272 746.66828504741465622 -8220.4799092424873379 8.7566325536009710362
254000 2678.304407472731782 193516.68795914549264 19.3516687959145 22810.940297840141284 708.66733888313990519 -8252.6539364221243886 8.7860642209717259021
255000 2771.3930939281372048 201726.31861186519382 20.1726318611865 22756.548603063256451 733.29818798543738012 -8240.7777885080759006 8.8070642826125720148
256000 2780.5345700596008101 204925.47406130336458 20.4925474061303 22729.068137157970341 735.71698158689400771 -8236.4295175067236414 8.8177124195394132045
257000 2759.3152196596756767 197633.03896851078025 19.7633038968511 22823.423341033492761 730.10243660134722177 -8237.7751246210355021 8.7812587709946949843
258000 2852.0906308252297094 210946.93505579355406 21.0946935055794 22720.472488591862202 754.65039446642117582 -8212.8536312473006546 8.8210483517984563662
259000 2763.5175319645991294 191509.27368823293364 19.1509273688233 22840.794892428893945 731.21434959748648907 -8264.8109683132734062 8.7745801904647677816
260000 2897.6136598926555052 186663.51795745536219 18.6663517957455 22928.717179991905141 766.69558386950097884 -8259.5832310084078927 8.7409332508346704316
261000 2904.6377342035489164 207987.69274368855986 20.7987692743689 22770.463160126131697 768.55412244193871629 -8219.5010917806794168 8.8016824685644756698
262000 2721.6440677944074196 198268.44607669045217 19.826844607669 22798.701274021903373 720.13481870454029377 -8238.2139078182481171 8.7907808426764706411
263000 2785.8709362452973437 194197.76486930987448 19.419776486931 22870.368179898621747 737.12896015571243424 -8237.9631119469358964 8.7632339287711378262
264000 2844.9271998671242727 209568.67398296989268 20.956867398297 22646.165926222111011 752.75498274989263336 -8255.4538318360628182 8.8499919611341333336
265000 2853.8026495313670239 202122.49892704002559 20.212249892704 22762.554394098791818 755.10338694076847332 -8243.8941664444791968 8.804740580852120857
266000 2835.3525071827857573 196592.72467022598721 19.6592724670226 22858.649012660709559 750.2215619907352675 -8232.220957894820458 8.7677266616487159467
267000 2816.3103800101416709 195492.05974981456529 19.5492059749815 22764.290884769176046 745.18310051023263441 -8274.5500172942793142 8.8040689434200043451
268000 2825.3524227922835053 199690.42634918869589 19.9690426349189 22821.134994953681598 747.57558449323676086 -8231.2095055537138251 8.7821392950829508806
269000 2812.1856303528356875 198234.56136236040038 19.823456136236 22827.599225873316755 744.09171024292527363 -8231.5720052865544858 8.7796524029744080764
270000 2834.6456656129394105 197592.98986855341354 19.7592989868553 22751.456617809075397 750.03453488025547813 -8263.2219115205607523 8.8090353846045452713
271000 2783.1316578193827809 191928.36377944145352 19.1928363779441 22903.655537663678842 736.40415936490740023 -8229.4464106072664435 8.7504977564825612291
272000 2803.6745908952329955 204894.69842840355705 20.4894698428404 22699.440119233775476 741.83972735900795215 -8252.1541717692489328 8.8292215730799519235
273000 2882.1061116889477489 191717.58458078451804 19.1717584580785 22822.403429293648514 762.59235613800740339 -8271.0986298375773913 8.781651197188496738
274000 2827.3100058423292467 197909.00678991232417 19.7909006789912 22775.018078596232954 748.09355219207191112 -8259.4785862052449374 8.7999221649763210706
275000 2687.1100550530336477 214415.14823966423864 21.4415148239664 22602.602870325110416 710.99727375554061837 -8236.5723785658774432 8.8670489654403521484
276000 2856.5809764616697066 195293.29766239548917 19.5293297662395 22836.989011881232727 755.83851979077292071 -8248.9231765414260735 8.7760425112656132995
277000 2754.3781182971069939 198967.41856053896481 19.8967418560539 22778.775294554838183 728.79610171475030711 -8245.3836670051605324 8.7984706730692625598
278000 2879.6723933429907447 202023.20487583868089 20.2023204875839 22806.539323414741375 761.9484051744767612 -8225.7764978738869104 8.787759666448485163
279000 2755.0382147146110583 198226.02695889258757 19.8226026958893 22802.647182388933288 728.97076026748754884 -8240.8591796151813469 8.7892596326431622344
280000 2779.9184623897267556 190694.34007331627072 19.0694340073316 22820.877426109331282 735.55396225956997114 -8270.7548806466038513 8.7822384150872760955
281000 2900.9295824162222743 202954.76014644879615 20.2954760146449 22788.579042889781704 767.57296210334254738 -8232.0966943550884025 8.7946855317469889712
282000 2807.7303431873806403 196631.97662283785758 19.6631976622838 22778.966621679061063 742.91286123282236531 -8260.3557453269131656 8.7983967721711504595
283000 2828.1026681078346883 196564.29893008395447 19.6564298930084 22835.214782119703159 748.3032870738730935 -8243.0420282149771083 8.7767243842394613296
284000 2884.0872304439863001 197003.72733396483818 19.7003727333965 22813.825542138027231 763.11655127886865557 -8249.1759744217379193 8.7849530552162242714
285000 2756.1874518805625485 205012.40311633973033 20.501240311634 22717.925474418076192 729.27484326935552872 -8241.26107956569831 8.8220373212888691938
286000 2879.9624965011848872 197456.01582325733034 19.7456015823257 22783.019181521249266 762.02516516954881354 -8260.4132847385317291 8.7968317456419420353
287000 2759.2048110810178514 193540.85145418636966 19.3540851454186 22806.770327563644969 730.07322298641645375 -8264.0789785357665096 8.7876706573992713345
288000 2746.9030510792185851 193495.89038696620264 19.3495890386966 22826.36006961437306 726.81823244100633019 -8254.0748928483953932 8.7801290169064287738
289000 2827.9704068441756135 196448.40973449699231 19.6448409734497 22818.037587192964565 748.26829133646060654 -8244.2346895752707496 8.7833314162855025131
