step temp press vol ke pe density
150000 2193.1535540063387089 -5968.9567324945146538 17885.173881715167227 388.66115191182893795 -5341.13008147896835 7.5070369507115444208
151000 2165.0904976358156091 -4218.3861297897674376 17824.815939312084083 383.68793888932549407 -5350.1268393498776277 7.5324570899955380909
152000 2087.3614426805675066 5858.0004173178131168 17764.313917532243067 369.91313320791840624 -5332.2214720259726164 7.5581112686500180331
153000 2211.6321236717813008 785.49155381557295641 17784.692207805852377 391.9358438086796923 -5344.3644204030251785 7.5494509340457911506
154000 2275.6486021441460252 773.52060432534995016 17770.331929749198025 403.28056621489571398 -5354.9621285622579308 7.5555516762838390576
155000 2227.4228774136113316 -1445.3611383428662975 17806.348889738343132 394.73421263590768149 -5347.7494753502778622 7.5402690372596508084
156000 2215.1760184182003286 -4199.3663551163626835 17914.319098530748306 392.56387745086647101 -5326.649408661214693 7.4948235800348435021
157000 2263.0331405738061221 -1276.7162706402821186 17778.793255436619802 401.04490888170488461 -5352.397363836877048 7.5519558201105505546
158000 2169.9061489401510698 -7070.779796538516166 17822.315887104970898 384.54134770775027619 -5357.8209194260452932 7.5335137167601020636
159000 2204.0134035076503096 -2045.5078313381707176 17823.311738333050016 390.58568729561841337 -5340.3416731756697118 7.5330927928040649633
160000 2303.8755257713769424 -5237.9250390728184357 17865.625302913955238 408.28281908125160271 -5342.8803664796196244 7.5152511554150684958
161000 2279.6837159080705533 -6833.8230473615367373 17931.917229133607179 403.99565155888240042 -5334.0250501081773109 7.4874682659029803133
162000 2272.7492535187247995 3142.1516330913555066 17729.102859022259508 402.76675623816532834 -5351.4295882691358202 7.573122129618088394
163000 2206.7900701823300551 4333.4142606611912925 17810.080099973380129 391.07775610962596602 -5328.7345085783490504 7.5386893515508370811
164000 2159.1957804939947891 -2222.9013155445450138 17790.658306532317511 382.64330270762752662 -5353.102395960298054 7.5469192250540793054
165000 2170.3556522604899328 -1561.1823396547458742 17834.202278904347622 384.6210067347947188 -5335.1481607352852734 7.528492673807745561
166000 2173.1231326181982695 12397.593101687894887 17606.984766015575588 385.11144758958812417 -5356.5743364032741738 7.6256476043013359245
167000 2238.1498542070403346 1697.0500661959229092 17830.150637884726166 396.63520089523393608 -5328.4489845546959259 7.5302034136860909186
168000 2134.0863558053174529 1058.9572831009966194 17846.026719383604359 378.19351946946011367 -5330.2418671585710399 7.523504436654471661
169000 2108.4888363964455493 -326.18838182732969244 17767.865631136428419 373.65723820389911225 -5351.1502709595179113 7.5566004374015101064
170000 2228.0051296768315297 -530.83602795427748333 17846.015526096398389 394.83739685431913813 -5335.4299098119809059 7.5235091555087070248
171000 2169.0847169588860197 7311.1548180531008256 17710.443381124321604 384.39577709803512562 -5346.4263992639207572 7.5811010662237405811
172000 2130.1222749293888228 1657.1236671669514635 17772.255363800475607 377.49102226551582362 -5340.5373163024478345 7.5547339632208165838
173000 2178.936101802252324 1765.0105797230462485 17846.146222775212664 386.14159675309537079 -5330.0841019441559183 7.523454056909414156
174000 2202.2929860086514964 10288.229261425938603 17762.275788783201278 390.28080237513091788 -5324.912052957159176 7.558978522601496941
175000 2186.5527298731117298 -2534.3991697902642954 17757.135051638691948 387.49138251446919412 -5359.4722077327678562 7.5611668666982607689
176000 2220.107910388896471 3517.105892817889071 17692.844810425758624 393.43788593555910893 -5359.935768774736971 7.5886417723406154323
177000 2210.5871607016592861 -6094.760518129484808 17928.524426670410321 391.75066000751314732 -5330.0174006480083335 7.4888851979477548682
178000 2378.3741780706491227 -5349.7033864171835376 17935.978877337583981 421.48514682780677276 -5335.4198876930895494 7.4857727096000585831
179000 2214.4448733214085223 774.63512510347857187 17780.967852290759765 392.43430709086374009 -5343.007882773901656 7.551032222502960245
180000 2280.2703563877053057 11578.156079292115464 17715.371160125348979 404.09961343795663424 -5334.075197954774012 7.5789922766137953758
181000 2237.2226555930801624 1617.9889090905528519 17754.08240738659515 396.47088678202709389 -5348.935705511845299 7.562466936848052157
182000 2307.2285398254766733 867.50532526794313526 17891.818548874900443 408.87702567579776769 -5317.7240698245768726 7.5042489858237368949
183000 2176.409301684473121 -3041.9911726541586177 17848.054400202396209 385.6938082055798418 -5344.4310511939256685 7.5226497067609923164
184000 2143.0900423096818486 -5065.5964665682549821 17881.611138585736626 379.78911370491476873 -5336.4455227096204908 7.5085326573406199202
185000 2192.6060100530780801 4053.8552483440189462 17794.262028113909764 388.56411854943263506 -5332.8468929767186637 7.5453908112517593665
186000 2224.4982548955595121 1312.0223471521826468 17828.708937810966745 394.2159237296444303 -5339.6935403358147596 7.5308123357821772359
187000 2256.710258676320791 4.136947228459935566 17785.43419196000832 399.92439520075907922 -5349.533202345139216 7.5491359812082503566
188000 2194.203046125910987 7074.8912676485333577 17689.985332489522989 388.84713834919915598 -5346.8345837580563966 7.5898684298706333706
189000 2221.5814242601818478 -8086.3515916003771054 17900.70328681173487 393.69901566700252715 -5341.3491387601152383 7.500524367601562048
190000 2142.617894155070644 -6207.7462927769547605 17967.924543343942787 379.70544165864640718 -5322.1785165681230865 7.4724635489230131213
191000 2149.6733165000964618 7156.8111879783818949 17739.644459537699731 380.95577297759717794 -5335.1444493554736255 7.5686218800033246978
192000 2314.5748932302367393 1495.4196185730672823 17812.913849474134622 410.17891453416319791 -5334.4638940012464445 7.5374900667304629565
