step temp press vol ke pe density
40000 387.14040262542511073 638.53511182468685092 15567.718623261407629 68.607341497426261867 -5970.7700593609342832 8.6245560090813491172
41000 404.80592989385837654 208.45763379083379618 15591.189380542708022 71.73794955026269804 -5964.5617897225747583 8.6115727237265602412
42000 396.18358330830790237 -374.38511819763323274 15588.774269092646136 70.209934719745561438 -5967.4028114352768171 8.6129068830086890074
43000 421.96585088567019284 46.68079578194024748 15586.118832793939873 74.778956253696776457 -5967.4032619014496959 8.6143742801086258254
44000 407.68204193413356506 6510.4483897048830841 15523.921438148441666 72.247641640248303929 -5968.7560821487695648 8.648888216478290758
45000 399.33213610599722188 3057.0110881808059275 15551.925457481582271 70.767907578038901306 -5969.560104537400548 8.6333143485680690077
46000 409.72010604552798441 -1738.1438947175838621 15595.054239982962827 72.608818514415503387 -5969.734737349444913 8.6094385523652707803
47000 395.28932008383526409 -2767.6488850502382775 15606.159956320743731 70.051457273284498228 -5968.6070962735075227 8.6033118701668485073
48000 417.17484144662506651 -2041.6042349610329438 15603.306402225574857 73.929914359663342793 -5967.907950545739368 8.6048852556523520718
49000 400.40127010347168834 2860.4634640738777307 15553.065828433482238 70.957374863741478066 -5970.0073043003631028 8.6326813427664923495
50000 423.25674145553517747 7072.2161990162603615 15519.244229181000264 75.007722276467660549 -5969.503319806754007 8.6514948290766326977
51000 391.78495290519026639 1838.7441954828805137 15567.806351083243499 69.430428535061352591 -5967.6042532333522104 8.6245074079171306636
52000 391.19873691207942557 -936.0072491003511459 15596.750631666935078 69.326541881646036813 -5965.9614978259323834 8.6085021406530604082
53000 411.14940203920588147 -2461.4715942880020521 15608.220679998708874 72.862112145548195485 -5967.5884794644971407 8.6021759912705118012
54000 400.3553684728478288 -2018.138476606521408 15609.318726632867765 70.949240376030701327 -5965.755651534669596 8.6015708661808716329
55000 407.84977659700268759 1191.0219582358704429 15566.537530279794737 72.277366849031409402 -5969.960904319448673 8.6252103872660956796
56000 401.95842681656637296 3298.2069270073752705 15563.197281678892978 71.233327416499605533 -5964.5011754751612898 8.6270615715958385294
57000 383.39039704523361252 2249.4156920902064485 15564.26168421762668 67.942781788047696523 -5966.9974954658237039 8.6264715875397399714
58000 404.07974907797000697 411.11391566452113011 15577.138110089932525 71.609258938570746977 -5968.8648820459875424 8.6193407448168049001
59000 393.81739955836951594 -712.342902871348997 15595.542462285760848 69.790609907670202006 -5965.5621198498611193 8.609169031768214353
60000 413.79833666004134329 -3432.9223679136075589 15606.40483804989708 73.331544839484422482 -5970.8309466336368132 8.6031768747012637988
61000 417.30453642116941637 -2539.0113439282263244 15612.447231830421515 73.952898340019615375 -5966.2820219567838649 8.5998472376707244536
62000 400.75661387566231042 853.63814520047390033 15571.542047883842315 71.020347344428941483 -5969.0751061987266439 8.6224383421411516792
63000 397.36615401655086544 4663.2403889581746625 15552.067811352701028 70.419504766878503688 -5964.1614473776990053 8.6332353246252075962
64000 380.8242668446503103 1243.266499880354786 15566.557533027385944 67.488023333997588793 -5969.023721714873318 8.6251993040252479261
65000 414.68200388947866486 -1839.5755742261303567 15604.219083653490088 73.488144509704724783 -5967.1096742664649355 8.6043819610677214627
66000 402.02430855725316405 -3130.4837416483210291 15608.976916181607521 71.245002692577983794 -5969.2879212272109726 8.601759226176220352
67000 415.53389156003692051 -2020.5637405385623424 15605.146016491713453 73.639112344462034798 -5967.433356213488878 8.6038708678562958454
68000 392.84992299724689246 2654.0528964976656425 15559.441712916030156 69.619157911522137283 -5967.7033202382772288 8.6291438778605087379
69000 412.93200524327670564 6078.5808243774899893 15537.920978755657416 73.178017346727685322 -5965.2976694365688672 8.6410956384390917862
70000 406.64416610167569388 1649.885178133267118 15573.875567324314034 72.063713790851863905 -5966.6172148566483884 8.6211463947765611948
