step temp press pressGiga vol ke pe density
0 499.99999999999965894 13880.057411094681811 1.38800574110947 19229.362495487999695 111.6161352074999229 -7607.044980820886849 8.7939999863557289927
1000 510.48213144580449807 -4273.1653584300138391 -0.427316535843001 19752.029008323352173 113.95608520893540572 -7494.8434431047808175 8.561298358345471371
2000 498.17673278435137263 128.78332996448156678 0.0128783329964482 19711.883341478336661 111.2091231273775378 -7491.0204983465846453 8.5787344919558865541
3000 496.14488692344525589 700.98195802345799166 0.0700981958023458 19696.888999196005898 110.75554956271413687 -7493.1559660992516001 8.5852650908401493268
4000 510.73660541710586358 -656.99422384016929755 -0.0656994223840169 19719.2019094754869 114.01289201131054085 -7492.079007642569195 8.5755505876580802038
5000 495.30707515745820047 245.22734754869651397 0.0245227347548697 19701.336766461561638 110.56852294001245696 -7494.3371926992349472 8.583326884235704668
6000 512.68677882976817273 -476.16363125398970624 -0.047616363125399 19724.829327254872624 114.44823364992211623 -7489.4111500611343217 8.5731040161291520718
7000 487.29714940571818715 282.18850067947181515 0.0282188500679472 19709.739762826222432 108.7804490285959389 -7490.5907611209813695 8.5796674922055284895
8000 517.25813141137064122 356.57661993931446887 0.0356576619939314 19714.871435253066011 115.46870706558071618 -7489.5403185617651616 8.5774342520220550057
9000 501.88569766336803468 -996.65513345378724352 -0.0996655133453787 19726.937092977197608 112.03708377820990449 -7490.2623292761791163 8.5721880049565140069
10000 479.22512156105989334 762.82146060137063159 0.0762821460601371 19689.265075950861501 106.97851192597977388 -7495.1017966558883927 8.5885894100485753455
11000 516.97407629731333145 3256.2905427585192228 0.325629054275852 19673.93416444426839 115.40529679754669701 -7492.8999942763875879 8.5952820676081351792
12000 499.78861756374965353 -4277.893558607363957 -0.427789355860736 19755.782304371761711 111.56894782633000318 -7492.6644692090467288 8.5596718427865035039
13000 510.82560262786466865 2020.8319798051647922 0.202083197980516 19690.992760288008867 114.03275906072882151 -7490.6903380257081153 8.587835848682596307
14000 495.86370880013504348 -1438.744491232587734 -0.143874449123259 19718.863272514670825 110.69278153185656777 -7494.3623287944901676 8.5756978577287839016
15000 495.36583023055050035 1373.6127854756093711 0.137361278547561 19696.899317424413312 110.58163896837724849 -7491.0639749675674466 8.5852605934456764913
16000 509.52188936932793695 -464.80748402492673677 -0.0464807484024927 19716.032910806898144 113.74172819005553947 -7492.3522856755498651 8.5769289536061208423
17000 479.71671926738110869 -1363.7809270951963754 -0.13637809270952 19721.693856274840073 107.08825239809267771 -7492.3155981794943727 8.5744670186707843129
18000 507.14615287387431408 6493.5568303570998978 0.64935568303571 19640.402947052596573 113.21138713826765354 -7490.9600924363012382 8.6099564239504502439
19000 489.112457930772905 -3849.634623277276205 -0.384963462327728 19747.54356488117628 109.18568447214761363 -7493.6244927271036431 8.5632429657571123016
20000 519.04132458543517714 -84.810478407071229867 -0.00848104784070712 19704.133546297573048 115.86677332641565386 -7495.592893188686503 8.5821085776555481317
21000 482.70488212771221015 1184.393577499099365 0.11843935774991 19688.254185704150586 107.75530677777415178 -7494.1911782421047974 8.5890303897914090925
22000 484.99677221692292051 -1160.2348538236308286 -0.116023485382363 19727.616791391224979 108.26693060593029827 -7489.5280504546481097 8.5718926574417420028
23000 499.93606611359126646 2236.002405716379144 0.223600240571638 19679.811796959093044 111.60186310088052153 -7493.4822623374166142 8.5927149744938358111
24000 496.79771093238957747 -2137.2821896366144756 -0.213728218963661 19741.249037936137029 110.90128094841219308 -7489.3206912156492763 8.565973368655189546
25000 494.29140938799793048 -1116.9829073504101871 -0.111698290735041 19711.079915956292098 110.34179356431303631 -7496.3464779437672405 8.5790841620027364911
26000 493.74287692586801768 2250.6842073686457297 0.225068420736865 19681.772560813624295 110.21934341739543584 -7492.086229383952741 8.5918589395568290001
27000 512.57462435303887105 -3174.1946903427251527 -0.317419469034273 19757.283054891755455 114.42319715144463999 -7488.7066575340486452 8.5590216556158615901
28000 503.64390205785446142 2139.1110348707943558 0.213911103487079 19683.009963696458726 112.42957173704473917 -7492.953792405322929 8.5913187990478157019
29000 509.08811489279992202 -957.29261803264387254 -0.0957292618032644 19721.595012815752852 113.64489572881211643 -7493.0582619774795603 8.5745099933885686738
30000 503.92953278990495392 -1669.6387350906704796 -0.166963873509067 19726.162959039415 112.49333373386068047 -7493.1890315915416068 8.5725244120758024025
31000 511.67325520627287005 3263.5825953754947477 0.326358259537549 19667.134588198401616 114.22198247033001905 -7495.1358439435043692 8.598253739740204793
32000 500.04677690134559498 -9871.2052683373112814 -0.987120526833731 19828.7109945872362 111.62657732139035716 -7490.5437461001965858 8.5281899347421994406
33000 493.70685859431392828 2951.5666685048654472 0.295156666850487 19659.960519652529911 110.21130296346606769 -7497.6854521630075396 8.601391307673875275
34000 498.13768644089549298 931.95548387189023742 0.093195548387189 19711.086366655610618 111.20040672347647615 -7488.7045407222485665 8.579081354390241998
35000 489.44731485198678911 -2720.0508590074673521 -0.272005085900747 19734.978945088107139 109.26043534293437176 -7493.6945445054516313 8.5686949042851328073
36000 506.21675676961393719 1717.0893028806676739 0.171708930288067 19678.598336948780343 113.0039159357987586 -7496.6708055349045026 8.5932448351995134317
37000 501.65853701546262755 -1700.8389081875473039 -0.170083890818755 19728.773546049738798 111.98637419102904289 -7492.2759053312402102 8.5713900627548174072
38000 487.93834057476624366 -367.39881727206750384 -0.0367398817272067 19700.405637235813629 108.92358358903258875 -7496.1774719235845623 8.5837325706293370331
39000 499.40033352306113557 703.27361833980182837 0.0703273618339802 19702.972084331831866 111.48227029836117197 -7491.8519602666510764 8.5826144806561792677
40000 514.23858647543090683 -206.97374171097635553 -0.0206973741710976 19722.329527359423082 114.79464719391076244 -7489.2572040988816298 8.5741906547279782558
41000 504.45337388740165352 572.91099699802362011 0.0572910996998024 19697.067609614088724 112.61027197139154055 -7494.444972043920643 8.5851872407856326674
42000 498.56068729363573766 -3625.2200031639013105 -0.36252200031639 19754.64773313180558 111.29483416422115738 -7490.9946655268777249 8.5601634515272664316
43000 494.84227803753373109 4205.0950135589964702 0.4205095013559 19650.507491150860005 110.46476522364935136 -7495.9344220943266919 8.6055290734400813335
44000 498.34031585044903068 -2206.138149234280263 -0.220613814923428 19735.575405393723486 111.24564014662396971 -7491.6486468580387736 8.5684359360880382184
45000 503.62990352818434303 43.390507232298098472 0.00433905072322981 19720.08414097273635 112.42644681348400582 -7488.937405475833657 8.5751669371228889105
46000 498.41982137524877317 1533.1740312381975855 0.15331740312382 19691.697657540651562 111.26338834543552991 -7491.8684296769879438 8.5875284327349650226
47000 514.92097422405095131 -3677.3386597163007536 -0.36773386597163 19743.711073282876896 114.94697816033858828 -7495.9980800668454322 8.5649051941294089829
48000 494.14735703973286718 1038.4009364956268655 0.103840093649563 19698.654133413732779 110.30963643155119769 -7492.1552532836940372 8.5844957923349092255
49000 495.44140542571460628 1294.3509513810902263 0.129435095138109 19697.125079917899711 110.59850979078078126 -7491.1908803610040195 8.5851621917839633369
50000 481.91685411067845735 -5477.3093284895048782 -0.54773093284895 19768.043097349269374 107.57939349438107968 -7492.8879150776283495 8.5543628517091896413
51000 504.47041043770661872 4941.3201287477513688 0.494132012874775 19659.856316506044095 112.61407507919615512 -7490.81769489589351 8.6014368976326220917
52000 489.8941652607501851 -1061.5696277123806794 -0.106156962771238 19715.002793896452204 109.36018677421849077 -7493.811559561417198 8.5773771016306064041
53000 501.76695202197396384 -724.8267766346798453 -0.072482677663468 19726.035013412347325 112.01057591907962774 -7490.1100570103626524 8.5725800145833872534
54000 497.89717220784814344 3444.1210230279239113 0.344412102302792 19660.518556767157861 111.14671618516618423 -7496.2364041726732466 8.6011471688647560541
55000 503.68603074907724704 -3425.4645026416369546 -0.342546450264164 19747.910788696062809 112.43897622043603235 -7492.9352766425681693 8.5630837273048356906
56000 488.9252842907085892 1681.3317690360697725 0.168133176903607 19687.249744547032606 109.14390127551422438 -7492.5402041147153795 8.5894686011076242238
57000 496.02929829425528396 166.58683642461903673 0.0166586836424619 19706.699495579305221 110.7297464505858926 -7492.892584589206308 8.5809911274531174286
58000 506.5398472341478282 -2242.9370608275048653 -0.22429370608275 19736.55809244325792 113.07604015374607798 -7492.4660094620321615 8.5680093120034488408
59000 493.73045904084358426 2174.0231415239741182 0.217402314152397 19679.491309235680092 110.21657134472769712 -7493.7926055823927527 8.592854910004202651
60000 506.97933521533678913 -395.07271273016925761 -0.0395072712730169 19719.849805607955204 113.1741480536070128 -7490.289133301169386 8.5752688377403938347
61000 505.04384917138526134 -3741.9608799494221785 -0.374196087994942 19746.565032998943934 112.74208510965915764 -7494.2225835684785125 8.5636673132951912635
62000 503.91935112017330312 3346.8393629555239386 0.334683936295552 19674.467587967610598 112.49106085660986309 -7490.9290350654900976 8.5950490282323990243
63000 498.21998775466227016 -1329.9263796047316646 -0.132992637960473 19721.242639355335996 111.21877903260677556 -7493.0169448375045249 8.5746632002535214667
64000 507.38200256074111394 667.04090371151369254 0.0667040903711514 19711.001575753543875 113.26403639934358125 -7489.6720430160285105 8.5791182590621914983
65000 484.58372173069926703 156.16189878390267154 0.0156161898783903 19706.779889504738094 108.17472440809457623 -7491.9470393731680815 8.5809561212489224857
66000 494.8378769008173208 366.51626030872745332 0.0366516260308727 19702.236953645577159 110.46378274790774299 -7492.5767779173165763 8.5829347155253401525
67000 489.70369185567409431 535.3186195957422342 0.0535318619595742 19708.006333557023027 109.3176669635496836 -7489.1875625450156804 8.5804221218976071128
68000 490.53132679568369667 1660.3739407291177486 0.166037394072912 19679.898490003160987 109.50242179028280987 -7495.7708570915856399 8.5926771222346722823
69000 487.82579730499179504 -2365.0428017314907265 -0.236504280173149 19738.655726919216249 108.89846029940092365 -7490.9222169184704399 8.5670987863844878518
70000 518.19685302281891381 1940.8773024601428006 0.194087730246014 19677.0979445348421 115.67826002219193526 -7496.8741701009184908 8.5939000760992740879
71000 523.86467955967771104 -1747.1492013744573342 -0.174714920137446 19735.892395003753336 116.9435018083333091 -7490.6638969446648844 8.5682983134707484396
72000 496.58329639365490493 -1528.2751555687059408 -0.152827515556871 19724.542499224706262 110.85341670412047677 -7492.2657162679315661 8.573228683483918644
