# Chunk-averaged data for fix 14 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
0 49 1728
  1 0.435 72 0.18303
  2 1.305 0 0
  3 2.175 72 0.18303
  4 3.045 0 0
  5 3.915 72 0.18303
  6 4.785 0 0
  7 5.655 72 0.18303
  8 6.525 0 0
  9 7.395 72 0.18303
  10 8.265 0 0
  11 9.135 72 0.18303
  12 10.005 0 0
  13 10.875 72 0.18303
  14 11.745 0 0
  15 12.615 72 0.18303
  16 13.485 0 0
  17 14.355 72 0.18303
  18 15.225 0 0
  19 16.095 72 0.18303
  20 16.965 0 0
  21 17.835 72 0.18303
  22 18.705 0 0
  23 19.575 72 0.18303
  24 20.445 0 0
  25 21.315 72 0.18303
  26 22.185 0 0
  27 23.055 72 0.18303
  28 23.925 0 0
  29 24.795 72 0.18303
  30 25.665 0 0
  31 26.535 72 0.18303
  32 27.405 0 0
  33 28.275 72 0.18303
  34 29.145 0 0
  35 30.015 72 0.18303
  36 30.885 0 0
  37 31.755 72 0.18303
  38 32.625 0 0
  39 33.495 72 0.18303
  40 34.365 0 0
  41 35.235 72 0.18303
  42 36.105 0 0
  43 36.975 72 0.18303
  44 37.845 0 0
  45 38.715 72 0.18303
  46 39.585 0 0
  47 40.455 72 0.18303
  48 41.325 0 0
  49 42.195 0 0
10000 52 1728
  1 -0.897417 30 0.0762627
  2 -0.0274171 18 0.0457576
  3 0.842583 54 0.137273
  4 1.71258 5 0.0127104
  5 2.58258 67 0.17032
  6 3.45258 1 0.00254209
  7 4.32258 71 0.180488
  8 5.19258 1 0.00254209
  9 6.06258 68 0.172862
  10 6.93258 3 0.00762627
  11 7.80258 64 0.162694
  12 8.67258 8 0.0203367
  13 9.54258 44 0.111852
  14 10.4126 28 0.0711785
  15 11.2826 32 0.0813469
  16 12.1526 40 0.101684
  17 13.0226 15 0.0381313
  18 13.8926 57 0.144899
  19 14.7626 3 0.00762627
  20 15.6326 69 0.175404
  21 16.5026 0 0
  22 17.3726 69 0.175404
  23 18.2426 3 0.00762627
  24 19.1126 55 0.139815
  25 19.9826 17 0.0432155
  26 20.8526 35 0.0889731
  27 21.7226 37 0.0940573
  28 22.5926 8 0.0203367
  29 23.4626 64 0.162694
  30 24.3326 5 0.0127104
  31 25.2026 67 0.17032
  32 26.0726 0 0
  33 26.9426 69 0.175404
  34 27.8126 3 0.00762627
  35 28.6826 68 0.172862
  36 29.5526 4 0.0101684
  37 30.4226 51 0.129647
  38 31.2926 21 0.0533839
  39 32.1626 30 0.0762627
  40 33.0326 42 0.106768
  41 33.9026 10 0.0254209
  42 34.7726 62 0.15761
  43 35.6426 4 0.0101684
  44 36.5126 68 0.172862
  45 37.3826 1 0.00254209
  46 38.2526 71 0.180488
  47 39.1226 1 0.00254209
  48 39.9926 71 0.180488
  49 40.8626 0 0
  50 41.7326 68 0.172862
  51 42.6026 4 0.0101684
  52 43.4726 42 0.106768
20000 52 1728
  1 -0.774249 38 0.0965994
  2 0.0957511 13 0.0330472
  3 0.965751 59 0.149983
  4 1.83575 2 0.00508418
  5 2.70575 70 0.177946
  6 3.57575 0 0
  7 4.44575 71 0.180488
  8 5.31575 1 0.00254209
  9 6.18575 71 0.180488
  10 7.05575 1 0.00254209
  11 7.92575 68 0.172862
  12 8.79575 4 0.0101684
  13 9.66575 48 0.12202
  14 10.5358 24 0.0610101
  15 11.4058 29 0.0737206
  16 12.2758 43 0.10931
  17 13.1458 12 0.0305051
  18 14.0158 60 0.152525
  19 14.8858 5 0.0127104
  20 15.7558 67 0.17032
  21 16.6258 1 0.00254209
  22 17.4958 70 0.177946
  23 18.3658 1 0.00254209
  24 19.2358 65 0.165236
  25 20.1058 7 0.0177946
  26 20.9758 54 0.137273
  27 21.8458 18 0.0457576
  28 22.7158 34 0.086431
  29 23.5858 38 0.0965994
  30 24.4558 17 0.0432155
  31 25.3258 55 0.139815
  32 26.1958 5 0.0127104
  33 27.0658 67 0.17032
  34 27.9358 2 0.00508418
  35 28.8058 70 0.177946
  36 29.6758 0 0
  37 30.5458 70 0.177946
  38 31.4158 2 0.00508418
  39 32.2858 66 0.167778
  40 33.1558 6 0.0152525
  41 34.0258 52 0.132189
  42 34.8958 20 0.0508418
  43 35.7658 26 0.0660943
  44 36.6358 46 0.116936
  45 37.5058 12 0.0305051
  46 38.3758 60 0.152525
  47 39.2458 3 0.00762627
  48 40.1158 69 0.175404
  49 40.9858 0 0
  50 41.8558 71 0.180488
  51 42.7258 1 0.00254209
  52 43.5958 34 0.086431
30000 52 1728
  1 -0.801564 36 0.0915152
  2 0.0684357 16 0.0406734
  3 0.938436 56 0.142357
  4 1.80844 2 0.00508418
  5 2.67844 70 0.177946
  6 3.54844 1 0.00254209
  7 4.41844 70 0.177946
  8 5.28844 1 0.00254209
  9 6.15844 70 0.177946
  10 7.02844 2 0.00508418
  11 7.89844 64 0.162694
  12 8.76844 8 0.0203367
  13 9.63844 44 0.111852
  14 10.5084 28 0.0711785
  15 11.3784 21 0.0533839
  16 12.2484 51 0.129647
  17 13.1184 11 0.027963
  18 13.9884 61 0.155067
  19 14.8584 5 0.0127104
  20 15.7284 67 0.17032
  21 16.5984 0 0
  22 17.4684 72 0.18303
  23 18.3384 0 0
  24 19.2084 69 0.175404
  25 20.0784 3 0.00762627
  26 20.9484 55 0.139815
  27 21.8184 17 0.0432155
  28 22.6884 33 0.083889
  29 23.5584 39 0.0991415
  30 24.4284 11 0.027963
  31 25.2984 61 0.155067
  32 26.1684 1 0.00254209
  33 27.0384 71 0.180488
  34 27.9084 0 0
  35 28.7784 71 0.180488
  36 29.6484 1 0.00254209
  37 30.5184 68 0.172862
  38 31.3884 4 0.0101684
  39 32.2584 61 0.155067
  40 33.1284 11 0.027963
  41 33.9984 41 0.104226
  42 34.8684 31 0.0788048
  43 35.7384 20 0.0508418
  44 36.6084 52 0.132189
  45 37.4784 5 0.0127104
  46 38.3484 67 0.17032
  47 39.2184 0 0
  48 40.0884 72 0.18303
  49 40.9584 0 0
  50 41.8284 72 0.18303
  51 42.6984 0 0
  52 43.5684 36 0.0915152
40000 52 1728
  1 -0.811845 34 0.086431
  2 0.0581547 14 0.0355893
  3 0.928155 58 0.147441
  4 1.79815 3 0.00762627
  5 2.66815 69 0.175404
  6 3.53815 0 0
  7 4.40815 71 0.180488
  8 5.27815 1 0.00254209
  9 6.14815 69 0.175404
  10 7.01815 3 0.00762627
  11 7.88815 60 0.152525
  12 8.75815 12 0.0305051
  13 9.62815 41 0.104226
  14 10.4982 31 0.0788048
  15 11.3682 22 0.055926
  16 12.2382 50 0.127104
  17 13.1082 4 0.0101684
  18 13.9782 68 0.172862
  19 14.8482 0 0
  20 15.7182 72 0.18303
  21 16.5882 0 0
  22 17.4582 71 0.180488
  23 18.3282 1 0.00254209
  24 19.1982 69 0.175404
  25 20.0682 3 0.00762627
  26 20.9382 54 0.137273
  27 21.8082 18 0.0457576
  28 22.6782 34 0.086431
  29 23.5482 38 0.0965994
  30 24.4182 16 0.0406734
  31 25.2882 56 0.142357
  32 26.1582 6 0.0152525
  33 27.0282 66 0.167778
  34 27.8982 1 0.00254209
  35 28.7682 71 0.180488
  36 29.6382 0 0
  37 30.5082 68 0.172862
  38 31.3782 4 0.0101684
  39 32.2482 62 0.15761
  40 33.1182 10 0.0254209
  41 33.9882 43 0.10931
  42 34.8582 29 0.0737206
  43 35.7282 21 0.0533839
  44 36.5982 51 0.129647
  45 37.4682 6 0.0152525
  46 38.3382 66 0.167778
  47 39.2082 0 0
  48 40.0782 72 0.18303
  49 40.9482 0 0
  50 41.8182 71 0.180488
  51 42.6882 2 0.00508418
  52 43.5582 37 0.0940573
50000 52 1728
  1 -0.878601 42 0.106768
  2 -0.00860087 17 0.0432155
  3 0.861399 55 0.139815
  4 1.7314 8 0.0203367
  5 2.6014 64 0.162694
  6 3.4714 1 0.00254209
  7 4.3414 71 0.180488
  8 5.2114 1 0.00254209
  9 6.0814 68 0.172862
  10 6.9514 3 0.00762627
  11 7.8214 58 0.147441
  12 8.6914 14 0.0355893
  13 9.5614 42 0.106768
  14 10.4314 30 0.0762627
  15 11.3014 20 0.0508418
  16 12.1714 52 0.132189
  17 13.0414 12 0.0305051
  18 13.9114 60 0.152525
  19 14.7814 7 0.0177946
  20 15.6514 65 0.165236
  21 16.5214 1 0.00254209
  22 17.3914 70 0.177946
  23 18.2614 1 0.00254209
  24 19.1314 64 0.162694
  25 20.0014 8 0.0203367
  26 20.8714 42 0.106768
  27 21.7414 30 0.0762627
  28 22.6114 18 0.0457576
  29 23.4814 54 0.137273
  30 24.3514 4 0.0101684
  31 25.2214 68 0.172862
  32 26.0914 0 0
  33 26.9614 72 0.18303
  34 27.8314 0 0
  35 28.7014 71 0.180488
  36 29.5714 1 0.00254209
  37 30.4414 59 0.149983
  38 31.3114 13 0.0330472
  39 32.1814 45 0.114394
  40 33.0514 27 0.0686364
  41 33.9214 28 0.0711785
  42 34.7914 44 0.111852
  43 35.6614 7 0.0177946
  44 36.5314 65 0.165236
  45 37.4014 1 0.00254209
  46 38.2714 71 0.180488
  47 39.1414 1 0.00254209
  48 40.0114 69 0.175404
  49 40.8814 2 0.00508418
  50 41.7514 66 0.167778
  51 42.6214 6 0.0152525
  52 43.4914 30 0.0762627
60000 52 1728
  1 -0.769071 32 0.0813469
  2 0.100929 20 0.0508418
  3 0.970929 52 0.132189
  4 1.84093 8 0.0203367
  5 2.71093 64 0.162694
  6 3.58093 0 0
  7 4.45093 71 0.180488
  8 5.32093 1 0.00254209
  9 6.19093 71 0.180488
  10 7.06093 1 0.00254209
  11 7.93093 60 0.152525
  12 8.80093 12 0.0305051
  13 9.67093 47 0.119478
  14 10.5409 25 0.0635522
  15 11.4109 24 0.0610101
  16 12.2809 48 0.12202
  17 13.1509 11 0.027963
  18 14.0209 61 0.155067
  19 14.8909 2 0.00508418
  20 15.7609 70 0.177946
  21 16.6309 0 0
  22 17.5009 72 0.18303
  23 18.3709 0 0
  24 19.2409 69 0.175404
  25 20.1109 3 0.00762627
  26 20.9809 58 0.147441
  27 21.8509 14 0.0355893
  28 22.7209 46 0.116936
  29 23.5909 26 0.0660943
  30 24.4609 21 0.0533839
  31 25.3309 51 0.129647
  32 26.2009 8 0.0203367
  33 27.0709 64 0.162694
  34 27.9409 2 0.00508418
  35 28.8109 69 0.175404
  36 29.6809 1 0.00254209
  37 30.5509 72 0.18303
  38 31.4209 0 0
  39 32.2909 63 0.160152
  40 33.1609 9 0.0228788
  41 34.0309 51 0.129647
  42 34.9009 21 0.0533839
  43 35.7709 30 0.0762627
  44 36.6409 42 0.106768
  45 37.5109 14 0.0355893
  46 38.3809 58 0.147441
  47 39.2509 2 0.00508418
  48 40.1209 70 0.177946
  49 40.9909 1 0.00254209
  50 41.8609 71 0.180488
  51 42.7309 0 0
  52 43.6009 40 0.101684
70000 52 1728
  1 -0.776604 35 0.0889731
  2 0.0933965 15 0.0381313
  3 0.963396 57 0.144899
  4 1.8334 9 0.0228788
  5 2.7034 63 0.160152
  6 3.5734 0 0
  7 4.4434 72 0.18303
  8 5.3134 0 0
  9 6.1834 71 0.180488
  10 7.0534 1 0.00254209
  11 7.9234 65 0.165236
  12 8.7934 7 0.0177946
  13 9.6634 46 0.116936
  14 10.5334 26 0.0660943
  15 11.4034 32 0.0813469
  16 12.2734 40 0.101684
  17 13.1434 17 0.0432155
  18 14.0134 55 0.139815
  19 14.8834 8 0.0203367
  20 15.7534 64 0.162694
  21 16.6234 1 0.00254209
  22 17.4934 70 0.177946
  23 18.3634 1 0.00254209
  24 19.2334 71 0.180488
  25 20.1034 1 0.00254209
  26 20.9734 61 0.155067
  27 21.8434 11 0.027963
  28 22.7134 43 0.10931
  29 23.5834 29 0.0737206
  30 24.4534 11 0.027963
  31 25.3234 61 0.155067
  32 26.1934 5 0.0127104
  33 27.0634 67 0.17032
  34 27.9334 1 0.00254209
  35 28.8034 70 0.177946
  36 29.6734 1 0.00254209
  37 30.5434 67 0.17032
  38 31.4134 5 0.0127104
  39 32.2834 62 0.15761
  40 33.1534 10 0.0254209
  41 34.0234 36 0.0915152
  42 34.8934 36 0.0915152
  43 35.7634 16 0.0406734
  44 36.6334 56 0.142357
  45 37.5034 5 0.0127104
  46 38.3734 67 0.17032
  47 39.2434 0 0
  48 40.1134 72 0.18303
  49 40.9834 1 0.00254209
  50 41.8534 71 0.180488
  51 42.7234 0 0
  52 43.5934 37 0.0940573
80000 52 1728
  1 -0.816393 46 0.116936
  2 0.0536075 5 0.0127104
  3 0.923607 67 0.17032
  4 1.79361 3 0.00762627
  5 2.66361 69 0.175404
  6 3.53361 0 0
  7 4.40361 71 0.180488
  8 5.27361 2 0.00508418
  9 6.14361 69 0.175404
  10 7.01361 2 0.00508418
  11 7.88361 68 0.172862
  12 8.75361 4 0.0101684
  13 9.62361 47 0.119478
  14 10.4936 25 0.0635522
  15 11.3636 26 0.0660943
  16 12.2336 46 0.116936
