step temp press pressGiga vol ke pe density
0 1499.9999999999986358 26279.75770569983797 2.62797577056998 19229.362495487999695 334.84840562249968343 -7607.044980820886849 8.7939999863557289927
1000 1525.9712314772116315 12285.932033425486225 1.22859320334255 20492.870536974602146 340.64602259063150314 -7212.1813503246357868 8.2517972881272996233
2000 1435.5366500995396564 18557.766374998707761 1.85577663749987 20324.528200305572682 320.45810566566365196 -7239.601856483886877 8.3201445985057809196
3000 1511.282236550844118 14145.844080357548592 1.41458440803575 20389.38505862736929 337.36696490310407626 -7237.9371350795772742 8.2936789430732833495
4000 1497.1735679731179971 17835.656164513398835 1.78356561645134 20396.541538974433934 334.21745478396547924 -7220.9819508308455625 8.2907689619744022735
5000 1495.3115030791357185 16875.345307935032906 1.6875345307935 20371.744488493073732 333.80178181002173687 -7232.4038382786875445 8.3008607151178548378
6000 1473.5860503186061123 13696.235317477887293 1.36962353174779 20413.719911632713774 328.95195966449489333 -7227.4747434299570159 8.2837921875565587726
7000 1521.6634976436421312 16528.23511523792331 1.65282351152379 20377.048966213751555 339.68439738662027594 -7232.8008967613413915 8.2986998658801276463
8000 1538.1404978889277118 23129.193067892301769 2.31291930678923 20334.295324958839046 343.36259556100384316 -7218.4017357506127155 8.3161482028536024558
9000 1496.4243997812072848 16861.162077292272443 1.68611620772923 20387.650034446956852 334.05021626756257547 -7228.8566670644895567 8.2943847494554070465
10000 1522.5987856679416836 10736.09466412742222 1.07360946641274 20434.28780718438793 339.89318385577661275 -7236.9085979709052481 8.2754542325422644211
11000 1466.688950026185239 13187.194526450755802 1.31871945264508 20409.764316306896944 327.41230430693786957 -7232.1343400746754924 8.2853976607579795655
12000 1450.5488965524484684 6520.7671139522408339 0.652076711395224 20481.486812729843223 323.80932352537604402 -7236.4951337492102539 8.2563836829388961291
13000 1496.8965682866760289 12620.309160562383113 1.26203091605624 20416.024558394125052 334.15561951505679872 -7235.5098386021536498 8.2828570782367858527
14000 1466.2699841327903414 7709.1058306068107413 0.770910583060681 20474.231470752787573 327.31877759932882554 -7229.0597803102918988 8.2593094526899637486
15000 1513.7957887653019498 14985.700794012916958 1.49857007940129 20339.789681343594566 337.9280708707441363 -7253.69115609990331 8.3139017744150205402
16000 1477.8925493883443778 11496.347450494058648 1.14963474504941 20455.056584514593851 329.91330922937265768 -7223.4339805585650538 8.2670518570439686101
17000 1558.5694251645231816 13322.159136774816943 1.33221591367748 20380.76873236679603 347.92299137887795268 -7245.5223603968588577 8.2971852408293873538
18000 1544.9901395861265883 19164.249681794575736 1.91642496817946 20316.942877358957048 344.89165662859880968 -7244.4410995782045575 8.3232509213479115573
19000 1554.124085480930944 19225.252498159221432 1.92252524981592 20333.76898299966706 346.93064810854377811 -7238.1714594867862616 8.316363467310550206
20000 1541.9986418226299065 18634.484772449017328 1.8634484772449 20322.904902050209785 344.22385779091206359 -7242.068056971012993 8.3208091726046227166
21000 1466.3189439673183188 16973.555596209069336 1.69735555962091 20371.855838298564777 327.32970701434965122 -7231.803372507525637 8.3008153437371934302
22000 1531.9375026885320494 9450.663623376391115 0.945066362337639 20457.137831615447794 341.97788685904617978 -7235.0034953780914293 8.2662107922844842989
23000 1491.4000109859230179 16695.341859603729972 1.66953418596037 20377.619210614368058 332.9286105493435457 -7231.4168037688450568 8.2984676362422096219
24000 1527.5350790099798814 22571.521794503711135 2.25715217945037 20290.639995207435277 340.99512382595423787 -7237.427809015425737 8.3340404030080996733
25000 1499.8615449966189317 18703.998373590013216 1.870399837359 20328.765175514799921 334.81749799774496523 -7239.5977079560925631 8.3184104918792005634
26000 1537.0213184546444154 12607.923823193290445 1.26079238231933 20419.572325753350015 343.11275859488705464 -7234.9510206938912233 8.2814179859034844355
27000 1514.9214139342157068 16144.919224773324459 1.61449192247733 20370.389032250226592 338.17934673283701841 -7236.3984283183435764 8.3014130586916330401
28000 1483.8329494264132791 13100.101992456169683 1.31001019924562 20419.992136698776449 331.23939821704414044 -7230.9696398101350496 8.2812477297206790183
29000 1490.10326779604884 15830.031698397453511 1.58300316983975 20364.523432780388248 332.63913562292276538 -7239.5996521947672591 8.3038041170533318791
30000 1520.8053589282351368 16586.579307826392323 1.65865793078264 20347.606623817446234 339.49283313284894348 -7245.7641408979197877 8.31070782177452827
31000 1475.2195294113651016 15361.844694870620515 1.53618446948706 20429.511582601520786 329.31660491104690891 -7216.8226111194044279 8.2773889546612959833
32000 1531.7059099121061081 15648.312127452280038 1.56483121274523 20388.137222220939293 341.92618787775290912 -7232.6667507661668424 8.2941865497474793756
33000 1518.7678944250847053 19724.190154284275195 1.97241901542843 20325.795491234410292 339.03800530592070572 -7237.6112642380894613 8.3196258466674652965
34000 1490.4812936045198057 20270.537248301756335 2.02705372483018 20328.077938501537574 332.72352318242320734 -7234.6175979609470232 8.3186917147079810775
35000 1506.0814424666555169 18695.857716921949759 1.8695857716922 20351.907441702260257 336.205979831729735 -7231.8219348466755036 8.3089515814350054512
36000 1529.3780563384025299 17126.575776934649184 1.71265757769346 20345.260297888624336 341.40653583930139803 -7242.79614640408181 8.3116662577425906022
37000 1522.1473675483116494 12686.966564717386063 1.26869665647174 20472.137586934120918 339.79241276402512995 -7218.7532998751321429 8.2601542122732229956
38000 1481.7658116770337529 15254.407517183426535 1.52544075171834 20375.559844966268429 330.77794636398959938 -7237.7911534280392516 8.299306365548886788
39000 1506.4816615414740681 17522.473460816960142 1.7522473460817 20372.136493708439957 336.29532164446487741 -7228.6395888792503683 8.3007009880959312653
