# Chunk-averaged data for fix 14 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
100000 50 1728
  1 0.219987 33 0.0822178
  2 1.08999 20 0.049829
  3 1.95999 52 0.129555
  4 2.82999 17 0.0423546
  5 3.69999 55 0.13703
  6 4.56999 8 0.0199316
  7 5.43999 64 0.159453
  8 6.30999 1 0.00249145
  9 7.17999 71 0.176893
  10 8.04999 2 0.0049829
  11 8.91999 70 0.174401
  12 9.78999 0 0
  13 10.66 72 0.179384
  14 11.53 0 0
  15 12.4 72 0.179384
  16 13.27 0 0
  17 14.14 72 0.179384
  18 15.01 0 0
  19 15.88 72 0.179384
  20 16.75 0 0
  21 17.62 72 0.179384
  22 18.49 0 0
  23 19.36 70 0.174401
  24 20.23 2 0.0049829
  25 21.1 72 0.179384
  26 21.97 0 0
  27 22.84 71 0.176893
  28 23.71 1 0.00249145
  29 24.58 66 0.164436
  30 25.45 6 0.0149487
  31 26.32 65 0.161944
  32 27.19 7 0.0174401
  33 28.06 58 0.144504
  34 28.93 14 0.0348803
  35 29.8 47 0.117098
  36 30.67 25 0.0622862
  37 31.54 27 0.0672691
  38 32.41 45 0.112115
  39 33.28 17 0.0423546
  40 34.15 55 0.13703
  41 35.02 7 0.0174401
  42 35.89 65 0.161944
  43 36.76 1 0.00249145
  44 37.63 71 0.176893
  45 38.5 2 0.0049829
  46 39.37 70 0.174401
  47 40.24 0 0
  48 41.11 72 0.179384
  49 41.98 0 0
  50 42.85 39 0.0971665
