# Chunk-averaged data for fix 14 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
0 49 1728
  10 5.38296 72 0.18303
  11 6.25296 0 0
  12 7.12296 72 0.18303
  13 7.99296 0 0
  14 8.86296 72 0.18303
  15 9.73296 0 0
  16 10.603 0 0
  17 11.473 72 0.18303
  18 12.343 0 0
  19 13.213 72 0.18303
  20 14.083 0 0
  21 14.953 72 0.18303
  22 15.823 0 0
  23 16.693 0 0
  24 17.563 72 0.18303
  25 18.433 0 0
  26 19.303 72 0.18303
  27 20.173 3 0.00762627
  28 21.043 49 0.124562
  29 21.913 21 0.0533839
  30 22.783 30 0.0762627
  31 23.653 39 0.0991415
  32 24.523 22 0.055926
  33 25.393 41 0.104226
  34 26.263 22 0.055926
  35 27.133 37 0.0940573
  36 28.003 31 0.0788048
  37 28.873 30 0.0762627
  38 29.743 35 0.0889731
  39 30.613 35 0.0889731
  40 31.483 25 0.0635522
  41 32.353 34 0.086431
  42 33.223 31 0.0788048
  43 34.093 32 0.0813469
  44 34.963 31 0.0788048
  45 35.833 34 0.086431
  46 36.703 29 0.0737206
  47 37.573 31 0.0788048
  48 38.443 32 0.0813469
  49 39.313 27 0.0686364
  50 40.183 25 0.0635522
  51 41.053 34 0.086431
  52 41.923 29 0.0737206
  53 42.793 19 0.0482997
  54 43.663 54 0.137273
  55 44.533 2 0.00508418
  56 45.403 0 0
90000 56 1728
  1 -2.284 72 0.18303
  2 -1.414 0 0
  3 -0.544003 72 0.18303
  4 0.325997 0 0
  5 1.196 72 0.18303
  6 2.066 0 0
  7 2.936 72 0.18303
  8 3.806 0 0
  9 4.676 0 0
  10 5.546 72 0.18303
  11 6.416 0 0
  12 7.286 72 0.18303
  13 8.156 0 0
  14 9.026 72 0.18303
  15 9.896 0 0
  16 10.766 0 0
  17 11.636 72 0.18303
  18 12.506 0 0
  19 13.376 72 0.18303
  20 14.246 0 0
  21 15.116 72 0.18303
  22 15.986 0 0
  23 16.856 72 0.18303
  24 17.726 0 0
  25 18.596 0 0
  26 19.466 72 0.18303
  27 20.336 7 0.0177946
  28 21.206 56 0.142357
  29 22.076 10 0.0254209
  30 22.946 41 0.104226
  31 23.816 33 0.083889
  32 24.686 27 0.0686364
  33 25.556 38 0.0965994
  34 26.426 29 0.0737206
  35 27.296 26 0.0660943
  36 28.166 41 0.104226
  37 29.036 24 0.0610101
  38 29.906 35 0.0889731
  39 30.776 30 0.0762627
  40 31.646 31 0.0788048
  41 32.516 31 0.0788048
  42 33.386 30 0.0762627
  43 34.256 36 0.0915152
  44 35.126 32 0.0813469
  45 35.996 28 0.0711785
  46 36.866 33 0.083889
  47 37.736 31 0.0788048
  48 38.606 30 0.0762627
  49 39.476 31 0.0788048
  50 40.346 28 0.0711785
  51 41.216 41 0.104226
  52 42.086 17 0.0432155
  53 42.956 47 0.119478
  54 43.826 21 0.0533839
  55 44.696 0 0
  56 45.566 0 0
100000 56 1728
  1 -2.43417 72 0.18303
  2 -1.56417 0 0
  3 -0.694167 72 0.18303
  4 0.175833 0 0
  5 1.04583 72 0.18303
  6 1.91583 0 0
  7 2.78583 72 0.18303
  8 3.65583 0 0
  9 4.52583 0 0
  10 5.39583 72 0.18303
  11 6.26583 0 0
  12 7.13583 72 0.18303
  13 8.00583 0 0
  14 8.87583 72 0.18303
  15 9.74583 0 0
  16 10.6158 0 0
  17 11.4858 72 0.18303
  18 12.3558 0 0
  19 13.2258 72 0.18303
  20 14.0958 0 0
  21 14.9658 72 0.18303
  22 15.8358 0 0
  23 16.7058 0 0
  24 17.5758 72 0.18303
  25 18.4458 0 0
  26 19.3158 72 0.18303
  27 20.1858 1 0.00254209
  28 21.0558 55 0.139815
  29 21.9258 17 0.0432155
  30 22.7958 32 0.0813469
  31 23.6658 32 0.0813469
  32 24.5358 29 0.0737206
  33 25.4058 34 0.086431
  34 26.2758 25 0.0635522
  35 27.1458 37 0.0940573
  36 28.0158 26 0.0660943
  37 28.8858 30 0.0762627
  38 29.7558 35 0.0889731
  39 30.6258 29 0.0737206
  40 31.4958 26 0.0660943
  41 32.3658 33 0.083889
  42 33.2358 34 0.086431
  43 34.1058 30 0.0762627
  44 34.9758 37 0.0940573
  45 35.8458 29 0.0737206
  46 36.7158 33 0.083889
  47 37.5858 30 0.0762627
  48 38.4558 34 0.086431
  49 39.3258 36 0.0915152
  50 40.1958 21 0.0533839
  51 41.0658 35 0.0889731
  52 41.9358 28 0.0711785
  53 42.8058 24 0.0610101
  54 43.6758 52 0.132189
  55 44.5458 0 0
  56 45.4158 0 0
