step temp press pressGiga vol ke pe density
250000 2450.6803308793414544 -2451.925115039857701 -0.245192511503986 27013.049243485384068 648.43902869737462424 -7888.9217859260834302 7.4193174043803811202
251000 2376.2888660060152688 8594.3182403917089687 0.859431824039171 26777.089921441303886 628.75538060259202666 -7891.4767021996176481 7.4846963200841987174
252000 2388.975229470686827 1143.722394759104418 0.11437223947591 26912.044850774971565 632.11213550002969441 -7892.6305675366374999 7.4471630643036794694
253000 2419.8523016549643216 -2676.988849247797134 -0.26769888492478 26934.852786666520842 640.28207037236268206 -7911.3579620611717473 7.4408569441592762317
254000 2438.481564639293083 -6133.4377652446719367 -0.613343776524467 27142.330828895414015 645.21128983958374192 -7869.7586788644166518 7.3839784674723771829
255000 2433.7674660703664813 5008.3444898107891277 0.500834448981079 26844.059013900136051 643.96396049242173376 -7889.275706451008773 7.4660239084482959981
256000 2369.4286167660015963 7102.5293801663056001 0.710252938016631 26864.397076039265812 626.9401894094509089 -7877.5026101740349986 7.4603716521273204521
257000 2385.4469513592798648 3371.0662632976354871 0.337106626329764 26906.75570015402991 631.17856892967495241 -7881.7761983313384917 7.4486269779610809749
258000 2445.5263210055204581 -9793.4802677752977615 -0.97934802677753 27098.643115925391612 647.07530079114133059 -7895.0235063289210302 7.3958827215150515499
259000 2350.8994573698455497 -4053.0325758394042168 -0.40530325758394 26979.068718203710887 622.03745690287746584 -7895.3292555639409329 7.428662141415807163
260000 2505.2368034269406962 4785.3626097764527003 0.478536260977645 26933.461946337716654 662.87442674671001441 -7881.4860406397529005 7.4412411890045699892
261000 2442.6628429500178754 1457.0782549852438024 0.145707825498524 26930.780974121422332 646.31763733515731474 -7894.242615984450822 7.4419819681487631158
262000 2371.1579549418011084 -3223.2403074493613531 -0.322324030744936 26924.950922493135295 627.39776453782440058 -7908.3623367146428791 7.4435933782945413739
263000 2388.3060906729824637 1479.5028673499589331 0.147950286734996 26975.191563411106472 631.93508437403011158 -7878.280823976474494 7.4297298659195067927
264000 2432.5354270662351155 -8899.5600350872646231 -0.889956003508727 27150.07470915405429 643.63796849538732658 -7880.0311395824755891 7.3818723721596741782
265000 2400.6098276036354946 -1088.1354390251367477 -0.108813543902514 26929.1106132794921 635.19059800595209708 -7894.8043460317676363 7.4424435799503729783
266000 2500.046140736936195 1028.7368419400438597 0.102873684194004 27004.78468325855647 661.50100066963591416 -7868.9480624860725584 7.4215880166533416684
267000 2370.3091877836754975 -1741.6440343151350589 -0.174164403431514 26973.255448856645671 627.17318455296458524 -7893.3080992065106329 7.4302631648443027146
268000 2367.4838610589513337 5296.1592544506847844 0.529615925445069 26891.770082085586182 626.42561576806497214 -7879.5720648005171824 7.4527777749776147331
269000 2441.8479776790609321 8197.0737769797979126 0.81970737769798 26656.161009590803587 646.10202763765380496 -7931.5969506011442718 7.518651553967786505
270000 2447.1156084350791389 1513.589999936247068 0.151358999993625 26951.594303728586965 647.49581911993300309 -7886.4891103277795992 7.4362349083686209994
