step temp press pressGiga vol ke pe density
0 2283.0115345202380013 6122.5487380799595485 0.612254873807996 26619.651446052699612 604.07461687098873426 -7937.1065750293491874 7.528963585557935545
1000 2435.3753281133131168 1841.406674899923928 0.184140667489992 26833.530552192602045 644.38939358064237695 -7911.2291093005169387 7.4689532936320581769
2000 2399.5303277456973774 1170.294275862812583 0.117029427586281 27021.057225526652473 634.9049671831392061 -7871.1607752334784891 7.4171186095650316616
3000 2433.4040064352593618 -1684.3555825732812536 -0.168435558257328 27071.90768829199078 643.86779070242914713 -7871.2779737408500296 7.403186679904792733
4000 2365.2256814529860094 1901.319733491037141 0.190131973349104 26885.799307344259432 625.82811156816353559 -7892.028376540823956 7.4544328813325675398
5000 2411.9465370528437234 -6309.68248334069267 -0.630968248334069 27071.287868908322707 638.19024050164682649 -7890.3885902420479397 7.4033561819479656307
6000 2391.4582218930017916 97.483778328192400409 0.00974837783281924 26960.991014950934186 632.76912416325990307 -7888.4075194591205218 7.4336431582368573956
7000 2355.4201225035999414 6830.9243464712453715 0.683092434647125 26830.321902628889802 623.23360463029075618 -7884.9764932220732589 7.4698465089208641032
8000 2445.2373282514067796 5747.6844214609773189 0.574768442146098 26833.13901322169113 646.99883460401088087 -7895.5039989521028474 7.469062277761158164
9000 2378.5969160807903791 -4356.9333664524820051 -0.435693336645248 27030.128845905474009 629.36608030496199717 -7889.8535256262193798 7.4146293397315714557
10000 2411.86282974248752 1744.5916238839483867 0.174459162388395 26939.541697285239934 638.16809192260188865 -7883.6653344358946924 7.4395618399763661088
11000 2357.7099844540225604 -4527.6653623911815885 -0.452766536239118 27106.536589912324416 623.83949183649781389 -7877.8009957732865587 7.3937290266791571014
12000 2380.7919925031319508 -1062.4334224008809997 -0.106243342240088 27014.27074310640819 629.94688768537992019 -7878.1147057089256123 7.418981926384921266
13000 2406.5299219134926716 -416.13406119413622264 -0.0416134061194136 27096.839949172586785 636.75702841946224453 -7855.3654648414230905 7.3963748825883017801
14000 2367.0582532424023157 3332.2544515025410874 0.333225445150254 26902.20576193618399 626.31300184788472052 -7885.9381315501123026 7.4498867554253314083
15000 2380.8579048918818444 -2076.1289886992608444 -0.207612898869926 27007.564223931316519 629.96432780794566497 -7883.6233267969546432 7.4208242082040598575
16000 2360.9201402635053455 -8232.0583755074676446 -0.823205837550747 27087.632263697989401 624.68888467196461534 -7896.4339050256130577 7.3988890740432102788
17000 2408.8349952893049704 1697.7548423124137571 0.169775484231241 26924.051172568815673 637.36694050063181294 -7888.593280476824475 7.443842128846078765
18000 2435.7884745797414325 4474.4573765130817264 0.447445737651308 26917.624519210530707 644.49871028344728074 -7881.8700626245790772 7.4456193656517166701
19000 2417.9161207620845744 -7919.3975236465685157 -0.791939752364657 27113.568220467885112 639.76976558836383902 -7887.2881551462724019 7.3918115376005975037
20000 2345.8940855045116223 731.09828737411010025 0.073109828737411 26823.350289705293108 620.71305794731813421 -7914.287461773476025 7.4717879844597661076
21000 2365.0959263528934571 4209.7911978872953114 0.42097911978873 26872.326889677660802 625.79377895039510804 -7885.5184731755507528 7.4581701547609995373
