step temp press vol ke pe density
150000 904.70429393124743456 -2455.5967681725755938 15942.431866103132052 160.32776746369134457 -5868.4153940135383891 8.4218431872624712753
151000 906.58328825152602803 5635.3688343479952891 15862.38450949939579 160.66075468003157312 -5870.5373453611273362 8.4643428684716752741
152000 879.23722650337276718 -5415.7384550434207995 15940.017036113416907 155.8146043318838565 -5878.8818378700852918 8.4231190528685875307
153000 918.87245976200972564 5492.6799855973495141 15860.230962184523378 162.83858830530670048 -5873.3158699924460961 8.4654921810447412156
154000 884.62571535495533226 -2911.9758658528207889 15919.795760743394567 156.76952893362656027 -5877.463271812345738 8.4338180726551694733
155000 889.6882042131471735 900.88300990920095046 15885.263970298625281 157.66668123177339567 -5876.8000957180975092 8.452151720675042057
156000 914.57733553094305989 -1342.3977843401016798 15925.741966787423735 162.07742503509186349 -5871.9946513509712531 8.4306691317705020339
157000 898.62396320486220702 263.23907203764059659 15904.8548232469293 159.25023764832351958 -5874.0937627913208416 8.4417407572744540545
158000 910.78414051608285718 3144.2488521562709138 15884.444652229469284 161.40521148159547238 -5871.4612398046147064 8.4525876818168779181
159000 936.43821206632901522 -4147.5358342805375287 15957.416989045741502 165.95151467214643048 -5870.3563066790857192 8.4139344915348903697
160000 888.66020187979984257 1186.1094860888786116 15892.318976907341494 157.48450312102642101 -5873.8544206493370439 8.4483995944854104465
161000 895.86346067876218058 -1844.0950355716579452 15930.340819486691544 158.76103337455543851 -5870.313725811904078 8.4282353228562669756
162000 920.16319509473657945 2793.6097390096247182 15883.642551445467689 163.06732681762585457 -5873.4595015103923288 8.4530145251674806417
163000 893.23273522965314442 181.82988618859820917 15921.668106158376759 158.29482763098280884 -5867.6304673697923135 8.4328262782970746514
164000 878.41156704648039977 751.42202795154582873 15913.4363447004107 155.66828454729034092 -5868.1988784081340782 8.4371884419954596979
165000 909.92017009920209603 194.15400725284624173 15904.60531484519197 161.252102394988583 -5874.7205743410186187 8.4418731896864844799
166000 913.14058482500240643 -699.17730364271096732 15918.10495145321147 161.82281031221438639 -5872.1715835434970359 8.4347139065494953769
167000 899.80427461159490576 -1724.9367967405087256 15910.46589155568654 159.45940731185089589 -5877.447416887075633 8.4387636487248531836
168000 926.78384032884196131 1716.6359371372814167 15902.343928160578798 164.24060882443583864 -5869.8371280927549378 8.4430736630073095483
169000 911.12221677788306806 -5106.5575286929615686 15953.773461499680707 161.46512388905335911 -5873.9904740122419753 8.4158560684060059742
170000 936.80483583380225809 3183.7775774266988265 15890.463232085314303 166.01648614462911269 -5871.3533493965587695 8.4493862286428242925
171000 916.5179919876443364 -1315.7421189629735636 15921.245313361585431 162.4213397475609213 -5873.2572798816972863 8.433050214185058735
172000 913.67067922635374089 -422.55221068719066579 15915.032726807050494 161.91675134077340203 -5874.3770987987263652 8.4363421366883741825
173000 902.96434675550244719 2569.0959441342779428 15901.240056262638973 160.01942157867321725 -5868.3635585835681923 8.4436597853295847216
174000 928.68856560302333492 -2198.099316907658249 15923.301989243791468 164.57815596872336528 -5875.3098689577936966 8.4319609896636205093
175000 920.70853985005749109 1280.5053387448942885 15930.603809559344882 163.16397044771045444 -5861.8228591712158959 8.4280961854923361898
176000 866.33541162369647282 -3426.0690948857791227 15951.607764082560607 153.52820070833087129 -5867.6160793963808828 8.4169986615552208065
177000 937.77208695095396251 4725.9908066042426071 15868.264277498425145 166.18789818857533191 -5872.8616486458367945 8.4612065221479362265
178000 896.75272203798203918 -4060.1348911657491954 15960.669546654457008 158.91862441217051582 -5868.9245834206758445 8.4122198512706027884
179000 925.919534543238683 -202.18087351141119257 15913.269956222973633 164.08744030523979518 -5874.2837561143596758 8.4372766608808671407
180000 907.04667952449779023 -841.79208596489627325 15907.919763571253498 160.7428748697511196 -5875.6710711505493236 8.4401143075538751503
181000 906.00781807589828531 1517.0003784754837852 15907.507111735583749 160.55877235374083511 -5869.6765808695818123 8.4403332500090186841
182000 891.60676710409234147 -890.48557118370138141 15921.762087625080312 158.00668061843185797 -5870.3973486750337543 8.4327765018101690231
183000 902.58821709888820806 -909.96524982808489312 15900.186455858996851 159.95276551378398722 -5878.4537240112240397 8.444219290929266819
184000 916.67784749470206407 225.28001713449040722 15918.26408703767629 162.44966864655617655 -5868.719235254544401 8.4346295843445133755
185000 932.04580364668481707 -3970.063331332258258 15935.92250995386712 165.17311112036247778 -5877.9740214173525601 8.4252832627714298042
186000 930.70163739770532629 3155.5191478476954217 15883.04434649823088 164.93490381301958791 -5871.4311854595207478 8.4533328920370607307
187000 906.45162099800211308 -2103.8655826664898996 15932.762459012423278 160.63742118095660771 -5871.0842540774037843 8.4269543053401587684
