step temp press pressGiga vol ke pe density
250000 1077.8158036477709629 -3646.3098140059300931 -0.364630981400593 24022.606915343912988 285.18522959755654256 -8698.7745210057819349 8.3429074581228128693
251000 1051.6140131861257032 -5288.0539963894671018 -0.528805399638947 24043.448703117937839 278.25235330887920782 -8696.9819759209167387 8.3356755044705916902
252000 1075.2688337594672703 -3275.1333657512177524 -0.327513336575122 23994.065227252263867 284.51131278364863419 -8705.1091995402312023 8.3528316064566592303
253000 1083.9588203907476327 -246.23961949613874367 -0.0246239619496139 23979.224563030380523 286.81064428746765316 -8695.794887149000715 8.3580011468163792898
254000 1107.0646207220315773 614.29999769806647691 0.0614299997698066 23964.152391727089707 292.92433546754796225 -8697.2657242378954834 8.3632578829186510205
255000 1087.7869092552064103 5900.3381881882614834 0.590033818818826 23882.411824463844823 287.82353943897288673 -8699.3497488180764776 8.3918821880576448535
256000 1102.9810258742722908 5615.3488072071022543 0.56153488072071 23895.328942177697172 291.84383457834201181 -8697.0528820108811487 8.3873457813680261097
257000 1116.8030824616141672 -903.01164511024126114 -0.0903011645110241 23977.918030744975113 295.50108878451590044 -8702.3262824415833165 8.3584565657700089503
258000 1101.5165759068609077 -2319.9616258128376103 -0.231996162581284 23984.818811819375696 291.45634768236510581 -8705.058802372408536 8.3560517162969816241
259000 1065.6357178300938813 -690.82937154436740457 -0.0690829371544367 23964.46763776491207 281.96243349577724757 -8702.8756623438130191 8.3631478665414569207
260000 1093.377582911523632 1224.7851283838854215 0.122478512838389 23951.769501797432895 289.30280662441015238 -8699.7444853940833127 8.3675816261731821299
261000 1065.1288612210892097 6026.1970112125591186 0.602619701121256 23873.243347533145425 281.82832150936656035 -8701.932314292571391 8.3951050755860077146
262000 1137.3435067904631524 1663.6898888191435617 0.166368988881914 23956.509345462967758 300.93599297540708903 -8698.9864974486008578 8.3659260832810726782
263000 1081.2375118791724162 -784.82419815514174388 -0.0784824198155142 23981.731577624923375 286.09059825543437228 -8699.5291697190077684 8.3571274137922042513
264000 1105.0170364138127752 -6358.4918954125050732 -0.63584918954125 24057.947152730994276 292.3825538392924841 -8701.0680264994171011 8.3306520346572643376
265000 1063.2818312495869577 -2402.1977215699234876 -0.240219772156992 23992.930622463896725 281.33960565948410704 -8700.8031525542573945 8.3532266045869931759
266000 1085.7170963256803589 717.83753812862801169 0.0717837538128628 23968.871870070524892 287.27587621717458433 -8695.5112495445428067 8.3616111548342857418
267000 1074.4096952224742836 6619.2895032305459608 0.661928950323055 23881.44703876535641 284.2839885784372882 -8697.1942611327194754 8.3922212113967784575
268000 1131.1370197515732343 5213.4108984197810059 0.521341089841978 23900.296562668816478 299.29378432974641555 -8698.6509638292409363 8.3856024912519231407
269000 1107.9768410204485463 984.38156951295582076 0.0984381569512956 23951.821160140254506 293.16570486885672153 -8702.7233826124574989 8.3675635793032867582
270000 1078.6690377428703869 641.35665784746095142 0.0641356657847461 23949.43286042213731 285.41099151391358646 -8702.6256574751951121 8.3683980145007410556
271000 1120.3066120548221534 1357.7343851662076304 0.135773438516621 23947.77829841041239 296.42810700790744249 -8701.4752442282333504 8.3689761906171735717
272000 1106.1519489798240556 2691.3673466940022081 0.2691367346694 23898.669177315052366 292.6828466162360769 -8711.4375080659046944 8.3861735107750394747
273000 1141.8056505140536956 1422.9168825573226513 0.142291688255732 23977.08128016563569 302.11665620005334176 -8693.0169543824631546 8.3587482586283705643
274000 1053.4516790823684005 -1916.5770575385643042 -0.191657705753856 23972.178854305177083 278.73859146642882934 -8704.5094915504214441 8.3604576628453681764
275000 1100.4738438574825068 -5763.7759667566342614 -0.576377596675663 24024.934043151366495 291.18044545686024094 -8709.4749618277310219 8.3420993388619688602
276000 1102.5951837311390591 -3292.4614040054430006 -0.329246140400544 24007.049595173899434 291.74174247707065888 -8702.6790510984501452 8.3483139235012533419
277000 1103.0741517171372834 -1992.5759355969344142 -0.199257593559693 24007.504810254886252 291.86847525886372523 -8696.0999422155509819 8.3481556280670208281
278000 1080.7981162781366038 305.92349093288538597 0.0305923490932885 23954.457911759942363 285.97433614929207124 -8701.669590642566618 8.3666425320851942615
279000 1127.5511618558500686 1749.1680794950884774 0.174916807949509 23943.527665318535583 298.34498240660241208 -8702.8786789230071008 8.3704619135080626791
280000 1108.0182708473544153 3509.3976787589772357 0.350939767875898 23913.875015945970517 293.17666701531845774 -8702.1481369957109564 8.3808410917902165238
281000 1108.0328108107908065 885.48477998037003545 0.088548477998037 23975.066140957922471 293.18051422445836351 -8692.9499722221735283 8.3594508235866626933
282000 1117.8823275631241358 2399.042231686647483 0.239904223168665 23920.584262915410363 295.78665219992001312 -8705.6548328795288398 8.3784904329568696824
283000 1144.6821100593379015 -795.00031599623787315 -0.0795000315996238 23957.898427226551576 302.87775450003528022 -8707.9573704043432372 8.3654410259045626219
284000 1105.2489828940183543 -3601.363593201637741 -0.360136359320164 24007.504403600341902 292.44392583809593589 -8704.9125092564863735 8.3481557694734487285
285000 1040.2068691104843765 -8048.9278067947316231 -0.804892780679473 24064.28025768840962 275.23407412680171547 -8703.7647720066415786 8.3284596194620359455
286000 1078.3298402559521492 -3240.2746476148331567 -0.324027464761483 24034.335287792517192 285.32124137956009235 -8693.3934529652269703 8.3388362522915961961
287000 1118.7691136461405677 -1097.8696163094653002 -0.109786961630947 23961.590834261573036 296.02129182186007483 -8710.2403043268641341 8.3641519373165493789
288000 1074.1691907506806274 2459.7263842336974449 0.24597263842337 23880.464821604440658 284.22035217342670421 -8716.8855970008280565 8.3925663882496426282
